taxid,domain,phylum,class,order,family,genus,species,C002_L-44,C002_L-92,C002_R+45,C002_R+82,C004_L-44,C004_L-92,C004_R+45,C004_R+82
1151384,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,0.0,0.0,0.0,10.485755423857848,0.0
1151389,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,20.217524774612617,0.0,13.843659992521202,0.0,0.0
1151390,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,4.111067870751606,0.0,0.0,0.0,9.226939282204064,12.702373156572268
1151410,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.534405685564595
1151411,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,4.8367964376153205,13.771191710449958,22.677997430834093,0.0,11.066782491169691,0.0,0.0,0.0
1151415,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,0.0,0.0,38.28823250353451,0.0,11.623845976325216
1151420,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,22.838449161533383,49.73959525510678,74.04103135789696,26.78681365128194,0.0,85.98729954992807,108.24505091245425,76.35640033716017
1151426,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,20.617357416474945,24.422832917399827,35.74319715768882,24.066156791762342,12.015906742679205,85.99240602723995,0.0,0.0
115547,Archaea,,,,,,uncultured archaeon,5.6578575612845885,25.89385165945611,41.550823626937465,13.453858977829476,33.15983224238905,18.924067393919564,23.587451239646786,5.433592629599063
1155766,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,0.0,0.0,0.0,0.0,0.0,3.2580669059647493,7.29251321086579,11.427075607446902
1156417,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloranaerobacter,Caloranaerobacter azorensis,0.0,0.0,0.0,0.0,0.0,0.0,29.175366795280645,98.92296408984724
115778,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc gelidum,14.546361322645271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159213,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus canis,0.0,0.0,0.0,0.0,0.0,0.0,9.080067558359609,0.0
1160705,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces viridochromogenes,0.0,0.0,0.0,0.0,6.129577582589454,0.0,0.0,0.0
1160721,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus bicirculans,0.0,0.0,0.0,0.0,16.064760246429977,9.781994814843967,0.0,0.0
116085,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus catus,871.0404542243807,4165.8597141823,2790.374578384447,3806.9840494187742,3050.534496550556,5502.719390997431,6698.0042233807035,5289.521253427676
1161744,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,0.0,10.870264315129658,8.915261915167198,0.0,0.0,0.0,0.0,0.0
1161745,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,9.86262578672602,6.693204079851973,7.246467560195804,0.0,0.0,0.0,0.0,0.0
1161942,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus champanellensis,0.0,6.359163107322353,0.0,0.0,0.0,0.0,0.0,0.0
1162296,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,21.070424879897264,0.0,7.417625955577486,0.0,4.7908475620536235,0.0,6.192082355327685,14.43160777839655
1162706,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,,uncultured Solirubrobacteraceae bacterium,9.28329656890812,0.0,5.105681065288286,11.489784053776784,0.0,6.772801487342684,0.0,0.0
1163409,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter thiooxydans,0.0,0.0,8.330906248491953,0.0,0.0,0.0,0.0,0.0
1163671,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. 12(A),0.0,0.0,0.0,0.0,8.831535205268576,0.0,7.162764220655462,0.0
1165892,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc gelidum,10.321089051618236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167629,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,0.0,10.952312483974472,5.60756059678438,0.0,0.0,0.0,0.0,0.0
1169673,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD4S,0.0,0.0,0.0,0.0,0.0,10.957156501487058,0.0,0.0
1169675,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD6S,0.0,0.0,0.0,8.266134286945139,0.0,0.0,0.0,0.0
1173487,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. AJ67,0.0,6.0560837079417205,0.0,0.0,0.0,0.0,0.0,0.0
1177156,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. 6-D-6,0.0,0.0,0.0,0.0,0.0,0.0,6.626793135952731,0.0
117743,Bacteria,Bacteroidetes,Flavobacteriia,,,,,0.0,0.0,12.31899485233287,0.0,0.0,0.0,0.0,0.0
1177574,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella jejuni,8.314030764865691,0.0,0.0,0.0,0.0,0.0,51.17985083240689,0.0
1177594,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. C448,11.35258643261347,0.0,7.225562718011782,6.138683546465053,0.0,0.0,0.0,16.112614368633007
1177982,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax wautersii,0.0,0.0,0.0,16.31541585360382,0.0,0.0,0.0,0.0
1178515,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus swuensis,0.0,0.0,0.0,0.0,0.0,0.0,9.733683631910612,0.0
1179778,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. M47T1,0.0,0.0,0.0,0.0,4.3334023362681835,0.0,0.0,0.0
1183412,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium deltaense,0.0,10.944228073207793,0.0,0.0,0.0,0.0,0.0,0.0
1183424,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,0.0,0.0,7.376796185686817,0.0,20.98422011192276,11.518465862848773,0.0,0.0
1183426,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium deltaense,0.0,0.0,6.726296291788691,0.0,3.3498872490405103,0.0,10.648421393382057,0.0
1183429,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium genomosp. 1,0.0,0.0,5.218861187425218,0.0,0.0,0.0,0.0,0.0
1183430,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium genomosp. 1,0.0,0.0,0.0,0.0,5.413651463689413,0.0,0.0,4.600063849818149
1183436,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium genomosp. 2,0.0,0.0,0.0,0.0,4.3307327280160886,0.0,0.0,0.0
1184263,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas vasicola,0.0,0.0,0.0,0.0,0.0,0.0,8.86883797361447,0.0
118510,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tanacetum,Tanacetum cinerariifolium,163.87714546257288,220.60757300989692,214.70824454246596,195.24231592321516,153.1147531557856,272.46671307321265,187.96082300477073,119.194763902614
1185412,Bacteria,Firmicutes,Clostridia,Clostridiales,Vallitaleaceae,Vallitalea,Vallitalea guaymasensis,0.0,7.407728384634691,0.0,0.0,7.646857284456576,0.0,7.9983831439554205,5.13175934883097
118562,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Arthrospira,Arthrospira platensis,0.0,0.0,0.0,0.0,0.0,0.0,7.018844692265166,0.0
1185650,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,442.02153837324425,368.897339572008,297.2745318535344,304.68783735013517,257.24988963882674,248.9997622054616,255.15249632190464,214.10129752182735
1187065,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 012931,13.801560859750545,12.464957341042169,0.0,0.0,0.0,0.0,0.0,0.0
1187956,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,0.0,0.0,0.0,0.0,0.0,13.188418324817176,0.0,13.668862909592224
1189611,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor aquibiodomus,0.0,0.0,0.0,0.0,6.114502147754095,0.0,0.0,0.0
119060,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,16.04171777000262,0.0,0.0,11.640604423211183,0.0,3.6094731736115966,0.0,0.0
1193182,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Tetrasphaera,Tetrasphaera australiensis,7.827149612232022,4.7586217842594785,0.0,0.0,0.0,0.0,0.0,9.368851613222
1193532,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,uncultured Butyricicoccus sp.,112.33680954221848,314.5845479540562,278.9158341198944,124.8384994403346,82.25675464244611,191.6274145585745,239.2268779444391,153.10663819996367
1193534,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,uncultured Flavonifractor sp.,132.57825945629062,254.86552164681197,378.0983679047488,225.56403042234035,260.8678369635335,214.1210439744838,334.916389200124,200.84363422925009
1196083,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,9.53797839828724,0.0,0.0,0.0,0.0,8.227609997302444,0.0,0.0
1196325,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida,0.0,0.0,0.0,0.0,0.0,9.276991084894885,0.0,0.0
1197127,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus alba,0.0,0.0,0.0,4.305743291005889,0.0,0.0,0.0,0.0
1197717,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus porcorum,8.008628401669544,10.565120810872424,0.0,0.0,0.0,0.0,0.0,0.0
1200346,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus hesperidum,17.95075233005204,7.82192542987224,0.0,0.0,0.0,0.0,4.62210481280545,5.3896680223683076
1200751,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,Ruminococcaceae bacterium P7,0.0,0.0,0.0,0.0,7.081214406571523,4.033713933443757,15.881925884744026,7.066519582191046
1200793,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,0.0,0.0,0.0,7.556829034600012,0.0,0.0,0.0,0.0
1201292,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,5.453896265722497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203393,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Komagataeibacter,Komagataeibacter maltaceti,0.0,9.0106778300536,0.0,0.0,0.0,0.0,7.973879921685896,0.0
1203606,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,250.24072504929703,162.10017626521636,128.90791281789743,0.0,103.03839859876874,106.04379547824917,99.79719601060296,144.4637297575959
1204738,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas titanicae,7.139005064771207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205679,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,21.179420069589177,0.0,13.991708865213765,0.0,0.0,0.0,0.0,0.0
1207504,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomultivorans,0.0,0.0,0.0,0.0,0.0,4.607386345139509,0.0,0.0
1207542,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum,8.149818540131838,7.49648489432845,0.0,0.0,0.0,0.0,0.0,0.0
1207543,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum,0.0,9.135900192567275,0.0,0.0,0.0,0.0,0.0,0.0
1207544,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parauberis,0.0,0.0,0.0,0.0,0.0,0.0,5.739658401977681,0.0
1208590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter turicensis,0.0,0.0,0.0,0.0,0.0,0.0,12.521441799273807,8.55387207635948
1208591,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter malonaticus,0.0,0.0,11.665718534082174,0.0,7.641832139511456,6.364014540428072,0.0,0.0
1208592,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,0.0,7.381411047458051,0.0,0.0,0.0,0.0,0.0,0.0
1208661,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter dublinensis,25.935099625107046,0.0,0.0,0.0,11.951679108849389,0.0,11.263954145574395,4.1823348992959355
1208662,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter malonaticus,0.0,7.831557919296369,16.640417697561197,0.0,0.0,10.269932160092804,0.0,0.0
1208663,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,0.0,15.03046769391512,8.84879104978519,0.0,0.0,24.937750714555925,0.0,8.898294418868206
1208664,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,0.0,18.047672997283833,0.0,0.0,8.472237341692507,0.0,0.0,0.0
1209989,Bacteria,Firmicutes,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Tepidanaerobacter,Tepidanaerobacter acetatoxydans,0.0,0.0,0.0,12.41144686637384,0.0,0.0,0.0,0.0
1213189,Eukaryota,Zoopagomycota,Harpellomycetes,Harpellales,Legeriomycetaceae,Zancudomyces,Zancudomyces culisetae,0.0,0.0,0.0,0.0,0.0,0.0,10.822896144722908,0.0
1214102,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium fortuitum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.698110989292907
1214242,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces collinus,0.0,8.726863409521222,9.100792389550394,0.0,0.0,0.0,0.0,0.0
1215061,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,7.439024840591642,0.0,0.0,22.0055173055352,9.778270502916776
1215063,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,11.153577084297638,0.0,10.923292494050346,7.528098408107748,0.0
1215068,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,8.151745218211701,0.0,0.0,0.0,0.0,0.0
1215072,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,0.0,0.0,0.0,8.508227298888837,0.0
1215077,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,13.669534545277452,0.0,0.0,0.0,0.0,0.0,15.56978932386915
1215079,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,22.63358856572631,0.0,0.0,0.0,0.0,0.0,0.0,12.23864208361244
1215080,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,11.455363559605452,0.0,17.194789715963797,0.0,0.0,0.0
1216932,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium bornimense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.665855935153755
121719,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pannonibacter,Pannonibacter phragmitetus,0.0,0.0,8.670609933982313,0.0,0.0,0.0,0.0,0.0
1217282,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides faecis,0.0,0.0,0.0,6.8577541464714,0.0,0.0,0.0,0.0
1218169,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida,0.0,0.0,8.606425535714182,0.0,0.0,4.520710611819349,0.0,0.0
1219062,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio superstes,0.0,13.709096555412268,0.0,0.0,0.0,5.896099961481102,0.0,0.0
1220574,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia amicalis,0.0,0.0,0.0,0.0,3.8847511141367033,0.0,0.0,0.0
1224,Bacteria,Proteobacteria,,,,,,84.80185478128708,127.70582469770603,245.36307245730015,138.2295811831991,619.702602025753,685.8852349097046,973.0276798356512,684.8767793662879
1225176,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Cecembia,Cecembia lonarensis,6.601043658222516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225337,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. PVA_94-07,0.0,0.0,5.681380820746708,0.0,6.138057514684345,0.0,0.0,0.0
1225564,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga vignae,0.0,0.0,3.61147480636939,0.0,0.0,0.0,0.0,0.0
1225722,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,0.0,0.0,0.0,0.0,0.0,0.0,6.920241364096225,0.0
1226301,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia terrestris,0.0,0.0,0.0,0.0,0.0,0.0,12.357890171113349,0.0
1226322,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter sp. KLE 1728,15.060940922824413,4.940435022139914,26.260401441041328,15.247892848162191,5.171816363205521,4.877895261687541,0.0,4.407745299240249
1226323,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter sp. KLE 1745,0.0,14.618506762293883,18.68010968221942,6.715459080550764,27.250261786928125,0.0,0.0,135.2178967234087
1226324,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. KLE 1732,353.4674432497911,131.772283313346,204.25598676953447,131.900395854581,160.2220355017599,155.25464857092456,7.432742494938385,173.59242207903702
1226325,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. KLE 1755,6.629101825865979,45.30452191025421,6.501732557390015,5.52656675417683,0.0,8.409696227765723,16.241355681287992,19.84961904394416
1226753,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium mucogenicum,0.0,8.711726640426162,0.0,8.72944578153858,0.0,17.08761689538732,0.0,8.238238158860103
122706,Bacteria,Proteobacteria,Deltaproteobacteria,,,,,0.0,0.0,0.0,0.0,5.506459609394595,8.440469472618927,0.0,0.0
1227269,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,6.1895238661184,17.065675102241816,0.0,0.0,0.0,0.0,0.0,0.0
1227272,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp. oral taxon 278,0.0,7.956436264330614,0.0,11.61998868925972,6.191920787064848,0.0,0.0,0.0
1227276,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. F0091,6.515969855047145,0.0,8.340052116947463,0.0,0.0,0.0,0.0,0.0
1227459,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax gibbonsii,0.0,0.0,0.0,0.0,0.0,0.0,7.928711331237249,0.0
1229,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus oceani,0.0,0.0,0.0,4.471289184691335,0.0,0.0,0.0,0.0
1229276,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium deserti,0.0,0.0,0.0,0.0,0.0,8.37825107800306,0.0,0.0
1230097,Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cytospora,Cytospora leucostoma,9.041204942958757,0.0,0.0,7.972243823997944,0.0,0.0,0.0,0.0
1230456,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum kocurii,0.0,0.0,0.0,0.0,0.0,5.589980084731764,0.0,0.0
1230734,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,,Clostridiales bacterium S5-A14a,0.0,0.0,0.0,0.0,0.0,2.9328649297867875,0.0,0.0
1231,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira multiformis,5.911819950467722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232197,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,24.247472785372384,29.567442313583335,57.965534356543046,7.289909531859997,52.89907269415837,129.26120086262728,150.30055125468914,21.200449110233222
1234023,Bacteria,,,,,,uncultured bacterium (gcode 4),27.669490077580814,0.0,3.379071756151706,8.591180859097179,0.0,0.0,20.78596536342175,7.387198893764228
1234381,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera aminoaromatica,10.086371687677731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234382,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera phenylacetica,6.042758066137213,19.461240820274774,6.190773029902685,14.611440189480131,11.212825766137238,0.0,0.0,0.0
1235785,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,0.0,0.0,0.0,0.0,0.0,7.968120321269533,0.0,0.0
1235786,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,Phocaeicola,Phocaeicola vulgatus,0.0,0.0,0.0,0.0,20.07027187502909,0.0,0.0,0.0
1235790,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium sp. 14-2,0.0,0.0,0.0,0.0,6.41020052061849,0.0,0.0,0.0
