taxid,domain,phylum,class,order,family,genus,species,C001_L-44_DEL,C001_R+1_DEL,C002_L-44_DEL,C002_R+1_DEL,C003_L-44_DEL,C003_R+1_DEL,C004_L-44_DEL,C004_R+1_DEL
1263060,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum CAG:263,0.0,84.7673692382197,0.0,0.0,0.0,0.0,286.60745532263377,0.0
1263087,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii CAG:570,0.0,73.34916710922751,0.0,0.0,0.0,0.0,0.0,0.0
1263111,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis CAG:135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6423939887732
1263625,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. SA39,0.0,0.0,123.10460919291218,0.0,0.0,0.0,0.0,0.0
1268,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,,,0.0,0.0,0.0,0.0,287.15816614495697,0.0,30.21785504004078,0.0
1268237,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas diversa,0.0,43.961295488957816,0.0,0.0,0.0,0.0,0.0,0.0
1269,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,,0.0,0.0,0.0,0.0,651.6378494150559,1563.1149128339248,0.0,0.0
1270,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,128.5937899905812,73.91520804632573,0.0,0.0,648.0114416858416,34.314116885046964,126.58022035542668,142.63778784281527
1271528,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,226.112500864452,0.0,1154.1183087148872,0.0,142.0233173549381,0.0
1273442,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium bourgelatii,149.01312358468786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus nishinomiyaensis,0.0,0.0,0.0,0.0,0.0,0.0,53.16172533049248,49.4813686253177
1276143,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium majus,0.0,0.0,0.0,0.0,0.0,36.17795346874683,0.0,0.0
1276936,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus petrasii,116.78779106782108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278078,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus triatomae,0.0,0.0,0.0,0.0,0.0,0.0,110.1960368140582,0.0
1279,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,17465.685507915518,26927.992827090293,1121.9310130043286,0.0,1004.327223876127,3935.2680882305945,444.88652861692515,49.55133905404684
1280,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,1428.0369030569118,2211.8810424824387,1751.0918152512209,0.0,497.386988503111,877.9646496474861,1258.4534816717326,1263.3271386671454
1282,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,2353.013465958657,749.1716136960648,1821.46615540791,0.0,274.1698156133202,381.1958233860357,400.1692402617454,142.64760825386497
1283,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,69.15890448418966,0.0,0.0,0.0,92.05312597171256,0.0,0.0,0.0
1283301,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces afghaniensis,0.0,0.0,350.5232338379266,0.0,0.0,704.8790831513755,30.29817598176934,174.16621751789182
1284222,Bacteria,Planctomycetes,Candidatus Brocadiae,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Scalindua,Candidatus Scalindua japonica,0.0,65.60231867117778,0.0,0.0,0.0,0.0,0.0,0.0
128442,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces pinophilus,0.0,0.0,0.0,0.0,0.0,0.0,75.57298616777086,0.0
1284664,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces gancidicus,153.71915051660517,0.0,0.0,0.0,0.0,0.0,50.5712675788083,0.0
1287086,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. L103C120A0,0.0,0.0,0.0,0.0,84.09368111402078,0.0,0.0,0.0
1287106,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. L2C067A000,0.0,0.0,0.0,0.0,0.0,0.0,29.90687984318796,0.0
1287232,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. LNHC220B00,0.0,0.0,0.0,0.0,0.0,0.0,23.330871191507494,0.0
1287233,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. LNHC221B00,0.0,0.0,0.0,0.0,0.0,0.0,31.65289389734087,0.0
1287273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. LNJC391B00,0.0,0.0,0.0,0.0,0.0,0.0,26.752457404393617,0.0
1287325,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. LSJC268A00,0.0,0.0,139.85295951623416,0.0,0.0,0.0,0.0,0.0
1287334,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. LSJC277A00,0.0,0.0,58.94494278513379,0.0,0.0,0.0,0.0,0.0
1287737,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter anxifer,0.0,0.0,0.0,0.0,0.0,0.0,72.07365615567153,0.0
1288388,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter,Mycolicibacter algericus,0.0,0.0,0.0,0.0,0.0,0.0,32.214281441935675,0.0
1290,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis,69.02172833478727,261.24797779440644,0.0,0.0,70.61272260861672,0.0,18.316181380379508,0.0
1292,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri,0.0,72.76486678706158,0.0,0.0,0.0,0.0,52.617948259752616,0.0
1292037,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis vancoresmycina,0.0,145.97039340042332,0.0,0.0,0.0,0.0,0.0,0.0
1292039,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.111343638804
1296,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sciuri,118.61311886228827,0.0,160.56528151273446,0.0,0.0,43.53416761009741,72.50103228946787,0.0
1296538,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactobacillus mudanjiangensis,0.0,0.0,0.0,0.0,73.9067395205802,0.0,0.0,0.0
1298,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,18460.23471626819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus radiodurans,66.06137852994225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299327,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium kansasii,0.0,0.0,0.0,0.0,0.0,41.60071147069295,0.0,0.0
1299330,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium,133.0298896607712,121.31048522034612,0.0,0.0,0.0,0.0,0.0,87.33537056778519
1299334,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium xenopi,0.0,0.0,98.42180119016344,0.0,0.0,0.0,0.0,0.0
1300,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,42.38755152129896,0.0
1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,1425.875272444555,0.0,0.0,21755.073797841756,0.0,498.76736155075264,127.53591070487076,125.5932369146718
1302241,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,2210.0558945411817,0.0,1346.7363960108598,2476.355488663203,0.0,405.33746607655615
1302242,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,1237.5864823315392,0.0,2650.631441759446,1140.1420588850317,249.22342599489627,326.7582195109639
1302243,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,250.15722730429468,2170.01228915905,0.0,2177.7505043008373,2448.815657241932,269.45871950171005,0.0
1302244,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,1372.5341490459602,0.0,77.97673355626937,62.2194509737666,235.57144304355649,0.0
1303,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,68.13893343782675,45.58516346764392,0.0,0.0,0.0,0.0,0.0,0.0
1305,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.0,0.0,0.0,0.0,0.0,0.0,19.744347857638655,0.0
1306,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp.,0.0,0.0,0.0,21625.09716851878,380.46313810825785,77.70374824362725,35.145781053151815,0.0
1306861,Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum tanaceti,75.96239899084021,53.98082872176536,0.0,0.0,0.0,41.33055732518712,41.21022691553435,82.29136194238068
1310164,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium crenatum,137.78237948200228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310165,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pseudosolanacearum,0.0,0.0,0.0,0.0,0.0,0.0,18.42570993728209,0.0
1311,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,0.0,0.0,0.0,0.0,0.0,26.94579499487821,36.93345891130297,0.0
1313,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,1458.169193036123,1000.7737670053824,989.3057060294112,6584.101158236186,457.1844387216736,615.8825889318841,793.2938614577683,768.5527340581672
1314,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,0.0,0.0,0.0,0.0,0.0,138.31211189027366,0.0,0.0
1314781,Eukaryota,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Exidia,Exidia glandulosa,76.67040492323963,102.78207854599748,0.0,0.0,0.0,0.0,0.0,122.43474721081054
1316928,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae,100.9682835157718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319510,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fradiae,0.0,0.0,0.0,0.0,0.0,0.0,39.72879949295787,0.0
1322334,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ERV7,0.0,0.0,0.0,0.0,69.74587605283686,0.0,0.0,0.0
1325100,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. CCBAU 51753,0.0,0.0,58.86351362175707,0.0,0.0,0.0,0.0,0.0
1325120,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. CCBAU 53421,0.0,0.0,0.0,0.0,0.0,0.0,29.917188413249384,0.0
1325735,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium sp. AF-4,0.0,44.59063562762401,0.0,0.0,0.0,0.0,0.0,0.0
1328,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,727.5181333926278,0.0,555.0960924059709,0.0,0.0,0.0,365.0865992002198,0.0
1328759,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus tigrinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15661718225372
132919,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus jostii,95.67593917108624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329885,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.0,62.10625507688509,0.0,0.0,0.0,0.0,0.0,0.0
133,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis,,0.0,0.0,0.0,0.0,56.20633067676628,0.0,0.0,0.0
1331277,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella pertussis,0.0,0.0,0.0,0.0,91.90964792110074,0.0,0.0,0.0
133412,Eukaryota,Zoopagomycota,Harpellomycetes,Harpellales,Legeriomycetaceae,Smittium,Smittium culicis,0.0,90.32917792983648,171.629876232362,0.0,0.0,0.0,0.0,0.0
1335414,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.66989477326446
1335621,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium phlei,125.14226107013408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346257,Eukaryota,Ascomycota,Dothideomycetes,Patellariales,Patellariaceae,Patellaria,Patellaria atrata,0.0,0.0,0.0,0.0,0.0,0.0,48.072298386419206,95.72936691252018
1347790,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,0.0,0.0,0.0,0.0,0.0,0.0,24.875868129462727,0.0
1351,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0.0,0.0,0.0,0.0,0.0,40.498149593936674,0.0,0.0
135208,Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium alpestre,0.0,0.0,199.9379105886419,0.0,0.0,0.0,42.80204194251853,0.0
135487,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia cyriacigeorgica,0.0,0.0,0.0,0.0,0.0,0.0,48.91803065520816,0.0
1355477,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium diazoefficiens,0.0,0.0,0.0,0.0,0.0,0.0,32.29503190741679,0.0
1356405,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PML026,0.0,170.32232661902555,0.0,0.0,0.0,0.0,0.0,0.0
1358,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,0.0,0.0,0.0,0.0,0.0,85.35735896532456,42.417188660225534,0.0
1365665,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae,0.0,62.73559521555127,0.0,0.0,0.0,0.0,48.41462881720884,0.0
1365824,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Kalmanozyma,Kalmanozyma brasiliensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33179058112887
136849,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.0,0.0,0.0,0.0,89.67378163239957,0.0,45.72022631740534,0.0
13706,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Syncephalastraceae,Syncephalastrum,Syncephalastrum racemosum,48.15546599585347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137246,Eukaryota,Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chiloscyllium,Chiloscyllium punctatum,0.0,0.0,361.9461168764117,0.0,131.49045948322012,0.0,322.80084480827736,0.0
1379903,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseivivax,Roseivivax marinus,0.0,0.0,0.0,0.0,0.0,0.0,58.649750316940654,0.0
1381111,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudodiphtheriticum,0.0,0.0,0.0,0.0,0.0,0.0,42.7371838558821,0.0
1385,Bacteria,Firmicutes,Bacilli,Bacillales,,,,4497.395283787519,4680.080028791009,167.7017333910694,0.0,0.0,289.16558135328705,110.69986817581008,0.0
1385592,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. BDU8,0.0,0.0,0.0,0.0,0.0,0.0,10.991083304235891,0.0
1389713,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium paragordonae,0.0,0.0,377.5088585809687,0.0,0.0,0.0,0.0,0.0
1391993,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86844666723557
1396,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,0.0,0.0,0.0,0.0,0.0,26.72709878184968,32.452237600853444,0.0
1396518,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. HCCB10043,0.0,0.0,0.0,0.0,0.0,0.0,99.56489441446688,150.54321873782746
1397361,Eukaryota,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix schenckii,0.0,71.94075987434009,150.84589657209017,0.0,0.0,0.0,0.0,0.0
1398154,Eukaryota,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix brasiliensis,86.82807753463237,102.05292043562794,0.0,0.0,90.9901927467632,0.0,36.23977805091996,0.0
1400868,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,26.95218594933362,0.0
1402550,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,0.0,133.96180448757596,0.0,0.0,0.0,0.0,0.0,0.0
1403932,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp. DORA_A_3_16_22,0.0,0.0,0.0,0.0,0.0,22.57338420290994,0.0,0.0
1403935,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. DORA_6_22,0.0,67.56824579679851,0.0,0.0,0.0,0.0,25.51628804452841,0.0
1403938,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium sp. DORA_15,0.0,46.0513864330388,213.00240556080144,0.0,0.0,0.0,0.0,0.0
1403939,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces urogenitalis,120.15524428379577,0.0,935.526629368896,0.0,0.0,62.470686761744005,0.0,0.0
1403940,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,Intestinibacter bartlettii,70.36251456926865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404429,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. 2S1,0.0,0.0,0.0,0.0,0.0,0.0,40.943063141442565,0.0
1407059,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,30.390953112322116,0.0
1411646,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,69.65672115540798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141454,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces wadayamensis,0.0,0.0,0.0,0.0,0.0,0.0,16.54525494857816,0.0
1414719,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium jeddahense,55.72670443544963,0.0,0.0,0.0,0.0,0.0,279.75225623178983,0.0
1415549,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NRRL B-1140,0.0,0.0,0.0,0.0,0.0,0.0,23.33645500029076,0.0
1415561,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. XY332,0.0,0.0,0.0,0.0,0.0,0.0,22.68615603891622,0.0
1416333,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Trypanosoma,Trypanosoma cruzi,0.0,0.0,216.25305776279976,0.0,0.0,0.0,0.0,0.0
1418096,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,0.0,0.0,0.0,0.0,0.0,0.0,28.18277150041556,0.0
1420911,Eukaryota,Ascomycota,Leotiomycetes,,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4517 (FW-2822),0.0,0.0,0.0,0.0,0.0,15.79304486472445,0.0,0.0
1420912,Eukaryota,Ascomycota,Leotiomycetes,,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-103,0.0,0.0,0.0,0.0,0.0,40.53901324619805,0.0,0.0
1422700,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,0.0,54.17803008049636,0.0,0.0,0.0,0.0,0.0,0.0
142577,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Prauserella,,97.37294089030604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430884,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Methylibium,Methylibium sp. T29,0.0,0.0,183.32961842632787,0.0,0.0,0.0,0.0,0.0
1434011,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Komagataeibacter,,0.0,0.0,0.0,0.0,43.88993568216164,0.0,0.0,0.0
1434192,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei,0.0,0.0,0.0,0.0,0.0,168.44905543304566,0.0,0.0
1434829,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,Frigoribacterium sp. JB110,0.0,0.0,0.0,0.0,63.4854504444736,0.0,0.0,0.0
1437183,Eukaryota,Streptophyta,Magnoliopsida,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.89452695740338,0.0
1437360,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium erythrophlei,0.0,0.0,0.0,0.0,0.0,0.0,24.497457703458124,0.0
1437443,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Methylibium,Methylibium sp. T29-B,0.0,0.0,0.0,0.0,41.5500478067669,0.0,0.0,0.0
1437817,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylopila,Methylopila sp. Yamaguchi,0.0,0.0,0.0,0.0,0.0,0.0,36.63751704578972,0.0
1439726,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Methylobrevis,Methylobrevis pamukkalensis,0.0,0.0,107.48649565725894,0.0,0.0,0.0,0.0,0.0
1439940,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. BAY1663,0.0,54.242546574402176,0.0,0.0,0.0,0.0,0.0,0.0
143999,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,,,80.43389895765023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144183,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium afermentans,0.0,0.0,0.0,0.0,0.0,0.0,37.75341975493838,100.13873147383752
1441931,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,14.453903797367698,0.0
1445730,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. cir1,0.0,0.0,0.0,0.0,0.0,0.0,64.42856288387135,0.0
1447944,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus androsaceus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.79106328158474
1448308,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora cassiicola,0.0,0.0,188.90263036782997,0.0,0.0,0.0,0.0,0.0
