gene,experiment_range_original_values,experiment_iqr_original_values,experiment_difference_original_values,experiment_fold_change_original_values,experiment_range_normalized_values,experiment_iqr_normalized_values,experiment_difference_normalized_values,experiment_fold_change_normalized_values,experiment_range_transformed_values,experiment_iqr_transformed_values,experiment_difference_transformed_values,experiment_fold_change_transformed_values,anova_max_diff,anova_max_fc,anova_F,anova_pval,anova_fdr,pre_norm_mean,pre_raw_mean,pre_transformed_mean,flight_norm_mean,flight_raw_mean,flight_transformed_mean,post_norm_mean,post_raw_mean,post_transformed_mean
CDC42BPG,148,42,42.130434782608695,6.266304347826087,298.7,62.1,73.0427536231884,11.168364773529708,8.227375273626212,5.979568100095187,3.2366394082711434,2.8448283701618697,73.0427536231884,11.168364773529708,12.339808749756068,3.1607899678820495e-05,0.010651238255061611,23.61176470588235,15.529411764705882,3.042386315728136,7.183333333333334,8.0,1.754439307536859,80.22608695652174,50.130434782608695,4.991078715808002
CDKAL1,354,93,-87.80797101449275,-3.8687263257575757,259.6,75.4,-50.658876811594205,-2.481818856246556,8.025693273680773,1.888503227035872,-1.4898629375244,-1.3370377726956526,-50.658876811594205,-2.481818856246556,8.659174583159519,0.0004894659295944237,0.02772969362057567,80.79411764705883,82.0,5.83915957235586,84.84583333333333,118.41666666666667,5.910325740872428,34.18695652173913,30.608695652173914,4.420462803348028
CDS1,275,32,37.73007246376812,10.95078834209269,282.5,37.9,54.06576086956523,13.536988027725272,8.14720492494223,5.281698250098829,3.4226675465468976,4.724420730882247,54.06576086956523,13.536988027725272,8.458514541801092,0.0005724957002549713,0.028997447308197557,21.135294117647057,18.470588235294116,2.7748822701718434,4.3125,3.7916666666666665,0.9189798344120298,58.37826086956523,41.52173913043478,4.3416473809589275
CECR7,107,33,31.152173913043477,5.792642140468227,167.4,46.8,53.82554347826087,9.989652355450666,7.3957483281790335,5.578938713093386,2.9221001560320166,3.5016767206119743,53.82554347826087,9.989652355450666,8.482038108813171,0.00056205210382132,0.028739597575396826,27.14117647058824,16.58823529411765,2.5956079251738493,5.987500000000001,6.5,1.1680566605413332,59.81304347826087,37.65217391304348,4.09015681657335
CELSR3,185,60,45.07971014492753,5.161204013377926,320.9,76.0,79.37336956521739,9.366099558916195,8.330468766590316,6.266786540694902,3.3189829701459024,3.1763813617029335,79.37336956521739,9.366099558916195,8.978213355744705,0.00038215686083653555,0.025851050451211537,46.323529411764696,29.764705882352942,3.583794897849767,9.487499999999999,10.833333333333334,1.5250006403054874,88.86086956521739,55.91304347826087,4.84398361045139
CENPF,929,207,131.58876811594203,1.79489817135228,1097.3,222.00000000000003,234.1717391304348,3.010920902794631,10.10105646413834,1.786734822953429,2.1647956085671103,1.3614524041124136,234.1717391304348,3.010920902794631,10.356288221712829,0.00013419872441167158,0.019219612720297447,236.30588235294118,257.6470588235294,7.582222360518059,116.44999999999999,165.54166666666666,5.989158140704597,350.6217391304348,297.1304347826087,8.153953749271707
CEP170B,98,36,30.179347826086953,10.657391304347826,216.9,42.7,50.05434782608695,19.201581027667984,7.767522386228545,5.4495613746132365,3.5988924086866643,6.277986655771225,50.05434782608695,19.201581027667984,11.16079228645769,7.403815543383097e-05,0.015527767832978065,22.770588235294117,18.41176470588235,3.137669375415934,2.75,3.125,0.6818684175245968,52.80434782608695,33.30434782608695,4.280760826211261
CEP70,881,210,-241.09057971014494,-4.3565879741727205,537.5,177.89999999999998,-134.2554347826087,-2.7285462382445136,9.072802534544207,2.1508864563607526,-1.8370113200884948,-1.3429108949640143,-134.2554347826087,-2.7285462382445136,8.357501355510099,0.0006196715246974405,0.029758644151167784,159.6705882352941,179.35294117647058,6.765720430543909,211.92499999999998,312.9166666666667,7.194121132190773,77.66956521739131,71.82608695652173,5.357109812102278
CHADL,215,43,45.458333333333336,7.027624309392265,251.2,51.4,73.04257246376812,10.898485257653501,7.978424465440858,5.711494906650088,3.4022245774199282,3.4525432314606896,73.04257246376812,10.898485257653501,9.935098343813682,0.00018408175104756008,0.019989873085609712,30.46470588235294,23.11764705882353,2.905381787378128,7.379166666666666,7.541666666666667,1.3872230808317398,80.42173913043479,53.0,4.789447658251668
CHD9,3278,615,-855.4619565217391,-3.0469855389096963,1614.0,535.7,-449.9050724637682,-2.0197806926773825,4.596318298492327,1.1861684906956267,-1.1695715097066461,-1.1374745574466958,-449.9050724637682,-2.0197806926773825,12.338074872402176,3.1646942681096135e-05,0.010651238255061611,648.5823529411765,703.8823529411765,9.208444466145917,891.0833333333334,1273.375,9.677120334951166,441.1782608695652,417.9130434782609,8.50754882524452
CHRNA4,190,49,55.20108695652174,12.935370152761458,431.5,67.5,94.18115942028987,24.743149433686526,8.756556322524087,6.098032082960527,3.872707039936306,7.158732950729548,94.18115942028987,24.743149433686526,10.30649024853636,0.0001392846292747052,0.019219612720297447,33.38235294117647,28.352941176470587,2.9793830352627237,3.9666666666666663,4.625,0.6288155487367827,98.14782608695654,59.82608695652174,4.5015225886730885
CHST1,132,54,30.148337595907925,2.606651219844623,184.0,66.3,54.41884057971016,3.7717575847051013,7.531381460516312,6.072534599722955,2.9460928216544153,2.3745805762914705,54.41884057971016,3.7717575847051013,8.930825351290556,0.00039641596485961994,0.02615931452766423,26.141176470588235,18.764705882352942,3.0208727302964644,19.633333333333333,20.416666666666668,2.143266733480829,74.05217391304349,48.91304347826087,5.089359555135244
CLCN3,1807,448,-477.0326086956522,-3.7539533132530125,1027.8,428.00000000000006,-278.4489130434783,-2.537320867039535,10.006746832440585,2.0873984021391383,-1.9582951809456661,-1.2942933633533449,-278.4489130434783,-2.537320867039535,9.618699841790727,0.00023391936343108988,0.021431963519821188,404.2529411764706,436.0,8.387607205535994,459.57500000000005,650.25,8.612523324699042,181.12608695652176,173.2173913043478,6.654228143753376
CLDN19,108,29,28.85688405797102,6.055220564900033,193.4,32.6,51.3105072463768,9.783539043602303,7.602884408718419,5.070389327891398,2.8402645007303136,4.486555445808806,51.3105072463768,9.783539043602303,10.505086240277448,0.000120114198187804,0.01911904089644211,13.964705882352941,9.882352941176471,2.2420347685374,5.841666666666668,5.708333333333333,0.8146333953026906,57.15217391304347,34.56521739130435,3.6548978960330043
CLU,10597,1581,-2341.5126811594205,-4.648945840955801,5063.599999999999,1678.9,-1359.551811594202,-3.2241919116478988,7.553427386852714,2.3690490293973454,-2.1420087810111443,-1.254653611238245,-1359.551811594202,-3.2241919116478988,8.430367971275539,0.0005852556089634975,0.029146684121270416,1320.3117647058823,1465.8235294117646,9.783599956629036,1970.8083333333325,2983.2083333333335,10.553469237415813,611.2565217391304,641.695652173913,8.411460456404669
CNST,2817,483,-609.4094202898551,-3.94153550192375,1684.4,459.09999999999997,-392.3166666666668,-2.9844039790929022,6.207848916648758,2.1688258051675087,-1.780906214839189,-1.251373953297269,-392.3166666666668,-2.9844039790929022,9.949769965677758,0.0001820561637740914,0.019989873085609712,405.2235294117648,433.5882352941176,8.287247159690857,590.0166666666668,816.5833333333334,8.865594948413472,197.7,207.17391304347825,7.084688733574283
CNTLN,1194,290,-286.8134057971015,-3.1015318041839226,587.6,194.70000000000002,-147.8204710144927,-2.0144931320184205,6.947393424567691,1.368288362864062,-1.3162548000347876,-1.1985985849917595,-147.8204710144927,-2.0144931320184205,7.132032041232658,0.0016467822230084028,0.04596479510922244,226.1764705882353,236.64705882352942,7.480566719148978,293.52916666666664,423.2916666666667,7.943969695835292,145.70869565217393,136.47826086956522,6.627714895800504
CNTNAP4,217,61,72.8913043478261,6.831304347826087,276.9,99.2,111.35471014492752,10.97951099133032,8.118422024313201,6.646738698307845,4.015529967114379,3.26767987431025,111.35471014492752,10.97951099133032,22.84628700505119,3.9306745525102826e-08,0.00015074136908876934,28.541176470588233,19.647058823529413,2.5789652010436734,11.158333333333337,12.5,1.7707658001488256,122.51304347826085,85.3913043478261,5.786295767263204
COL27A1,219,72,57.13586956521739,4.777578153072224,348.1,75.2,114.64565217391304,9.991815856777492,8.447496546665391,6.25171909260596,3.105731927776179,2.695204294201541,114.64565217391304,9.991815856777492,12.16729553325445,3.5747367317595646e-05,0.011158582274893664,34.505882352941185,24.294117647058822,3.105018873163554,12.75,15.125,1.8320694080349833,127.39565217391304,72.26086956521739,4.937801335811162
CORO1C,4654,1013,-1103.411231884058,-3.0241233317381826,2039.4999999999998,781.2,-612.8246376811595,-2.139484434958824,3.730244294304799,1.420872979990481,-1.2098006977290545,-1.1374304325424227,-612.8246376811595,-2.139484434958824,10.17612188910864,0.00015356389824527916,0.019483366853548605,951.929411764706,1059.4117647058824,9.721847131572192,1150.6333333333334,1648.5416666666667,10.012805063997108,537.8086956521739,545.1304347826087,8.803004366268054
COX6B2,180,49,53.48550724637681,6.260869565217392,291.4,88.7,81.58749999999999,10.052704576976419,8.191799501065075,6.487036080031898,3.4902950323622637,3.6111450760590107,81.58749999999999,10.052704576976419,11.68155004036967,5.0688307803525845e-05,0.012950572124473007,34.62941176470589,27.529411764705884,3.001804255262569,9.012500000000001,10.166666666666666,1.3366913483145677,90.6,63.65217391304348,4.826986380676831
CXCL5,1765,326,-378.9836956521739,-4.665527754415475,774.8,298.5,-215.92916666666667,-3.1315811122079635,9.59954096564405,2.6365739222834614,-2.527727492389676,-1.4900419447404243,-215.92916666666667,-3.1315811122079635,9.475188032158458,0.00026093623140788225,0.022237565498871743,208.41764705882352,223.0,7.070934544802859,317.2291666666667,482.375,7.685913479363947,101.3,103.3913043478261,5.158185986974271
CXCR2P1,1290,260,-298.8695652173913,-5.386726228462029,603.8,227.7,-181.31684782608698,-3.6548812706900944,9.24031432933371,2.9704557243859853,-2.3783457362588045,-1.4971274846040454,-181.31684782608698,-3.6548812706900944,10.241327577225574,0.00014624203225921395,0.019252099626721447,141.17058823529413,156.8235294117647,6.525226763056422,249.61250000000004,367.0,7.162522451318366,68.29565217391306,68.1304347826087,4.784176715059561
CYP2S1,148,48,39.15217391304348,4.404536862003781,213.6,73.1,60.14275362318842,7.085270181098322,7.745506265869159,6.211401637418472,2.9676462807349777,2.5512696831700152,60.14275362318842,7.085270181098322,9.414953349514889,0.0002732174956758815,0.02270750362668433,42.0529411764706,34.529411764705884,3.377234574121825,9.883333333333335,11.5,1.9130434333446138,70.02608695652175,50.65217391304348,4.880689714079591
DAD1,1445,347,-348.6286231884058,-3.373027029693203,708.5,281.0,-196.84565217391307,-2.4090159342711317,7.156841524588401,1.9667636705260678,-1.6234612983455712,-1.2534345501093247,-196.84565217391307,-2.4090159342711317,7.774150698643074,0.0009829364577884636,0.036471906073730985,251.78235294117647,263.52941176470586,7.760825874101509,336.55,495.5416666666667,8.029301771340489,139.70434782608694,146.91304347826087,6.405840472994917
DAPP1,2443,484,-657.8460144927535,-3.533142195435013,1302.1,508.29999999999995,-372.3028985507246,-2.4439835191087274,10.34773208535119,1.7597459933615252,-2.079957693861825,-1.2971169896671855,-372.3028985507246,-2.4439835191087274,8.669414664101549,0.00048557812112204335,0.02772969362057567,491.0117647058824,513.1176470588235,8.582506736823596,630.1333333333333,917.5416666666666,9.080424736125822,257.83043478260873,259.69565217391306,7.000467042263997
DCAF11,315,81,33.77173913043478,1.39848659740926,302.3,100.30000000000001,68.37282608695656,2.0670749291760684,5.05135358794773,1.5305147166987787,1.2054059406142832,1.2159048048712675,68.37282608695656,2.0670749291760684,8.269800801330748,0.0006638825093011613,0.03067457136349342,78.70588235294117,85.94117647058823,6.123210299677184,64.07499999999999,84.75,5.583043607264796,132.44782608695655,118.52173913043478,6.788449547879079
DGKE,261,97,-76.88043478260869,-3.204800498753117,191.8,75.4,-50.967391304347835,-2.4404644875890886,7.590961241342599,2.0502114459537673,-2.0621260089641575,-1.5112373986402017,-50.967391304347835,-2.4404644875890886,7.753581631194928,0.00099918506560559,0.03669373883198641,70.76470588235294,80.76470588235294,5.825702741457981,86.35000000000001,111.75,6.095723735673974,35.38260869565217,34.869565217391305,4.033597726709816
DIO3OS,146,41,36.356884057971016,12.33201581027668,239.0,47.3,66.23550724637678,23.70931677018633,7.906890595608519,5.593951283948411,3.315709519522288,6.299314082801596,66.23550724637678,23.70931677018633,9.525499704215257,0.00025111568469504686,0.022008960641460715,30.417647058823523,22.0,2.8294494315820296,2.9166666666666665,3.2083333333333335,0.6256865450347807,69.15217391304346,39.56521739130435,3.9413960645570687
DLG5,157,52,35.10144927536231,2.914624505928854,225.5,69.6,58.22083333333333,4.40888021468651,7.8233672400462355,5.5668151540108965,1.9468527704218528,1.6952741495143522,58.22083333333333,4.40888021468651,9.777776546482396,0.00020732310775084528,0.02048179432079677,33.55294117647059,25.294117647058822,3.7400206497567035,17.079166666666662,18.333333333333332,2.8001224722387943,75.3,53.43478260869565,4.746975242660647
DLX5,212,90,55.54166666666667,3.4730983302411875,489.2,111.6,98.53170289855073,5.55550157881953,8.937226673979477,6.815063017192868,3.6526240780528365,2.906195580907119,98.53170289855073,5.55550157881953,7.113933487484465,0.001671121997742664,0.04606722976522458,68.89411764705883,51.23529411764706,3.808076931266438,21.629166666666663,22.458333333333332,1.9161853666215238,120.1608695652174,78.0,5.56880944467436
DNAJC16,567,150,-128.3623188405797,-3.5517142033995968,265.4,102.79999999999998,-74.3838768115942,-2.4588805036809642,8.0574502721839,2.027806695538019,-2.786409827959787,-1.7284371419279247,-74.3838768115942,-2.4588805036809642,8.577610718839187,0.0005216041420825768,0.028415677543851284,91.34117647058825,103.58823529411765,6.249018454047093,125.37083333333332,178.66666666666666,6.611598945287207,50.986956521739124,50.30434782608695,3.8251891173274197
DNM1P51,118,27,29.231884057971016,22.92391304347826,260.6,28.6,58.834239130434774,55.10044977511243,8.031218730610721,4.8875252707415875,3.0798346507850787,8.608389240452588,58.834239130434774,55.10044977511243,7.737819510675731,0.001011823991908689,0.03690545524835429,22.394117647058827,15.941176470588236,2.53666509061071,1.0875000000000001,1.3333333333333333,0.40479456997416624,59.92173913043477,30.565217391304348,3.484629220759245
DNM3,2558,568,-675.2626811594204,-4.174783660397929,1270.8,547.7,-394.9135869565217,-2.812578575562252,5.424270245111308,2.2617007380328875,-1.5874360052196517,-1.219543506904713,-394.9135869565217,-2.812578575562252,8.627311070640495,0.0005017703624663472,0.028004210770081268,441.41176470588243,470.3529411764706,8.350498435923937,612.7875,887.9583333333334,8.818057523480432,217.87391304347827,212.69565217391303,7.23062151826078
DOCK6,172,43,31.81521739130435,2.6968115942028987,205.8,45.6,53.78079710144928,4.7456155845466705,7.692092375427572,3.042310804857965,2.646166630363467,2.0078298663220746,53.78079710144928,4.7456155845466705,9.930862818382202,0.00018467083349715807,0.019989873085609712,34.47647058823529,31.294117647058822,4.238238937365469,14.358333333333334,18.75,2.6256084670523396,68.13913043478261,50.56521739130435,5.271775097415807
DPH7,362,78,63.20833333333333,2.988204456094364,407.3,109.4,106.53514492753622,4.790162286185695,8.673485757337788,4.1988932256075735,2.2677070456106074,1.6382186876018798,106.53514492753622,4.790162286185695,10.614057284113006,0.00011077450863938854,0.01857745619706453,56.741176470588236,42.705882352941174,4.259275544151852,28.10833333333333,31.791666666666668,3.5531818319697983,134.64347826086956,95.0,5.820888877580406
DPP6,194,72,39.880434782608695,3.1852293031566408,341.9,94.5,74.58460144927537,5.250844062651647,8.421644094048272,6.577428828035749,3.118288306692426,2.57506740422971,74.58460144927537,5.250844062651647,7.301717528746868,0.00143563275160008,0.04344933620823466,52.65882352941177,43.88235294117647,3.729293002765772,17.545833333333334,18.25,1.9797808641830354,92.1304347826087,58.130434782608695,5.098069170875461
