gene,Pre vs Flight Pval,Pre vs Flight Fold Change,Pre vs Post Pval,Pre vs Post Fold Change,Flight vs Post Pval,Flight vs Post Fold Change
AC005150.1,0.160726314379603,4.22340439167511,0.0296878479518818,11.1574842268359,0.30256415888403,2.64182237647638
AC005154.6,0.230804242418414,1.53708456732674,0.12960902800867,-1.68757670096327,0.00353116480343552,-2.59394810323082
AC005176.2,1.0,1.0,0.113176590278434,8.25578323325636,0.0412750244824004,8.25578323325636
AC005197.2,1.0,1.0,0.0943320240326824,7.44460571924038,0.0326329711345262,7.44460571924038
AC005224.2,0.261861756515452,-2.76226831642417,0.600631173465812,-1.69302791926207,0.701786811055949,1.6315550883698
AC005235.1,0.829268292682929,-1.67416492372561,1.0,-1.12908141780665,0.978723404255285,1.48276722769721
AC005253.4,1.0,1.0,1.0,1.47973025445504,0.978723404255324,1.47973025445504
AC005256.1,0.0233389751010427,-6.88097207472041,0.350678704465234,2.85278220667156,0.00113945210686236,19.6299146993663
AC005264.2,1.0,1.37018374804946,0.0822495665630888,5.00608731417535,0.09202543787975,3.65358830251916
AC005280.1,1.0,-1.35929929823059,0.315115304795527,2.34733446746566,0.153314572101731,3.19073009433855
AC005281.2,0.305051516295305,-3.5520033423144,0.725221939347034,1.73011557927296,0.141475767698632,6.14537632016776
AC005301.8,1.0,1.0,0.0700749514663013,13.5890540337481,0.0209966491375976,13.5890540337481
AC005306.3,1.0,1.0,1.0,1.41429386318496,0.978723404255302,1.41429386318496
AC005307.1,0.829268292683032,-1.46549174438916,1.0,1.26327296386367,0.515964509515136,1.85131609945224
AC005307.3,0.9585397391855,1.07198896997703,0.10504918805956,-3.2065832603846,0.0746004733900692,-3.43742188644528
AC005324.6,1.0,1.0,0.712177768772945,1.8445866048255,0.523968777498624,1.8445866048255
AC005324.7,1.0,1.0,0.352397438238921,2.80536418301505,0.201517126805413,2.80536418301505
AC005329.7,0.0100252747971193,-16.28985296255,0.578835863159831,2.06473669581672,0.00205121747985483,33.6342571812358
AC005330.2,1.0,1.0,0.363721501916026,2.49972754564696,0.21409210114132,2.49972754564696
AC005355.2,0.517070196048254,3.19996027718275,0.523497919966495,-1.93928257510987,0.112969502191661,-6.20562720658426
AC005392.13,0.402464217669711,2.69156355380935,0.0604436906221345,12.3742901947153,0.188941223702225,4.59743563446683
AC005394.1,1.0,1.0,0.435846328068366,2.57472788327744,0.26893390945163,2.57472788327744
AC005399.1,0.829268292682897,-1.56878788563377,0.849999999999995,-1.56878788563377,1.0,1.0
AC005477.1,1.0,1.23426321445931,0.408342888775374,2.57954433003373,0.523745962443088,2.08994669841452
AC005481.5,1.0,1.0,1.0,1.47973288174507,0.978723404255294,1.47973288174507
AC005484.5,0.327440041531264,3.0424760175514,0.809755358237573,-1.30377858891903,0.155806487027615,-3.96671508898316
AC005487.2,0.905938211356787,1.41938540809504,0.453101683988345,3.38567525834615,0.489555824990225,2.38531074015342
AC005498.3,1.0,1.0,0.188682715370773,5.23225316614525,0.084316031068497,5.23225316614525
AC005518.2,1.0,1.0,1.0,1.38239101998214,0.978723404255284,1.38239101998214
AC005523.3,0.0824667059640724,-5.52094729034079,0.177285924451772,6.13654881245811,0.00234563555766611,33.8795625381846
AC005532.5,0.772405867614434,-1.38508698418547,0.247437569655615,-3.12703024865315,0.343612378128765,-2.25764178304806
AC005537.2,1.0,1.0,0.0542367626936199,9.21804459365545,0.0153058098628289,9.21804459365545
AC005540.3,0.855243908526791,1.25272396764267,0.038846135013143,-6.74678795448408,0.0191669953105053,-8.45186297518508
AC005546.2,0.8292682926829,-1.5050766253059,0.849999999999987,-1.5050766253059,1.0,1.0
AC005550.4,0.101104978716962,7.31809190782258,0.783214109746421,1.72479280730992,0.240714671515682,-4.24288174023422
AC005562.1,0.520950861614206,-1.92466605971782,0.479073418487679,-2.12033189157435,0.942636318426472,-1.10166222387961
AC005592.1,1.0,1.0,0.149337196996797,5.65172493221517,0.0615579790130571,5.65172493221517
AC005592.2,1.0,1.0,0.768086054084676,1.646028882621,0.575053588886923,1.646028882621
AC005609.1,0.461384815960614,-1.8705197586803,0.481825666451892,-1.8705197586803,1.0,1.0
AC005614.5,0.634408549730131,1.97024090726744,0.240024202574874,-3.80538415698278,0.0750532043523059,-7.49752353395487
AC005618.1,0.845944308556853,-1.17084803391878,0.551863242844048,1.90789177027433,0.365604831211757,2.23385132815551
AC005618.6,0.470383302775042,-2.33837867719609,0.712959146916287,-1.52863011472652,0.730513629829027,1.52972171270774
AC005624.2,1.0,1.0,0.0998130505293331,7.86593325178333,0.0350288536600943,7.86593325178333
AC005682.5,0.598019044469765,-1.64300627343954,0.483497135130161,-2.00393206769575,0.863341571618192,-1.21967402078182
AC005682.6,0.582487943005929,2.2166637192053,0.535891103160556,2.4122456569847,0.937180975910273,1.08823257045481
AC005682.8,0.518932933360821,2.43534849105938,0.32066913223106,3.57962419521928,0.77359892863665,1.46986117525305
AC005754.7,0.0581816649729996,14.1704922661771,0.031847158247979,24.3437086324366,0.663003649871993,1.71791552298726
AC005772.2,0.243933079111774,4.17309790437207,0.0451962032852043,17.4926248302175,0.233379440193542,4.19175999007615
AC005779.2,1.0,1.38821297638179,1.0,1.0,1.0,-1.38821297638179
AC005780.1,0.459047287946008,-1.86587010852573,1.0,-1.08624034188542,0.585650386654946,1.71773228868216
AC005831.1,1.0,1.24901137218608,1.0,1.0,1.0,-1.24901137218608
AC005841.1,0.436134536826454,-2.20533412601023,0.470246570978873,2.65476043815656,0.0318747118773688,5.85463379064852
AC005863.1,1.0,1.0,0.00683167271125164,27.9191546199534,0.000853313937501048,27.9191546199534
AC005932.1,0.000102845550870607,-22.1697823932917,0.0249463511858873,7.44696350307635,1.65996844629241e-08,165.097560353988
AC005944.2,1.0,1.0,0.296529545050342,3.15582525887003,0.159090732085397,3.15582525887003
AC006014.7,0.652689222150746,1.77947029778953,1.0,1.08457720467928,0.626575811423699,-1.64070412886442
AC006014.8,0.726092379388968,-1.45321947542151,0.759230175333421,-1.3147517102239,1.0,1.10531856632765
AC006024.4,0.995561262228239,1.20409253232461,0.517639701128317,-2.00585002002191,0.433798489996764,-2.41522903007155
AC006042.7,0.366885791667502,4.1857863935309,1.0,1.0,0.222189371444047,-4.1857863935309
AC006050.2,0.00421586353988984,-22.3323456132797,0.559008868780409,2.24786302613991,0.000805226453611065,50.2000539910691
AC006111.1,1.0,1.0,0.758413394636093,1.83351343602613,0.566087112763985,1.83351343602613
AC006115.3,1.0,1.0,1.0,1.46397436292527,0.978723404255305,1.46397436292527
AC006116.17,0.263039903052325,-2.34227331054579,0.559115124878132,-1.69790466758723,0.978723404255321,1.37950814039179
AC006116.21,0.578157484704422,-1.95652650038693,0.110039535971555,-3.6294381831393,0.373263680018922,-1.85504166819184
AC006116.22,1.0,1.28189361534679,1.0,1.0,1.0,-1.28189361534679
AC006126.4,0.12282534806932,7.71016292282645,0.101598786590197,9.3899701959642,0.848002639090779,1.21786923181151
AC006129.2,0.348599621186497,2.78034862898085,0.738453017254499,1.48066800257374,0.500119570557365,-1.87776640283168
AC006129.4,0.570334321470525,-1.81165494447266,0.784425592156647,1.57832323957897,0.348826297736534,2.85937710095934
AC006156.1,0.113284305661502,-5.15137646440315,0.124665351443151,-5.15137646440315,1.0,1.0
AC006156.2,1.0,1.0,0.701286445752847,1.79508753987998,0.51422217668802,1.79508753987998
AC006160.5,0.14798589932288,7.8951356009302,0.514909560920617,2.69674718848791,0.434066502053602,-2.92765137000368
AC006196.1,1.0,1.0,1.0,1.40039870838294,0.978723404255344,1.40039870838294
AC006262.5,1.0,1.0,0.191503933563332,4.07070661907684,0.0881975341792634,4.07070661907684
AC006262.6,0.000571403792414055,-51.3170248560151,0.637120376121172,1.8875194068545,0.000137340799913071,96.8618803177632
AC006273.5,0.00204380873515011,-23.5899579223752,0.621564908126241,-1.62321721405686,0.00517307277270419,14.5328411491014
AC006296.1,0.829268292682933,-1.68585856383607,0.850000000000002,-1.68585856383607,1.0,1.0
AC006335.10,0.000536093921616575,-33.3385133631007,0.443488998207957,2.45037244966134,4.78911206085586e-05,81.6917746576082
AC006335.6,0.927380580102234,1.19508833888491,0.815786416551865,1.39449933659809,0.878412670321394,1.16685879296525
AC006369.2,1.0,1.37957394503096,0.152826830460967,5.50643230815579,0.151928573996254,3.99140062625074
AC006372.1,0.0177032573896361,-11.3990946420812,0.838050597094301,-1.17822961387089,0.0226923422689547,9.6747650100487
AC006372.4,0.115005533964733,-4.57594352113658,0.49623752276516,2.19594525578058,0.0194367537247042,10.0485214659597
AC006372.5,0.539201386915293,-1.97024529815693,0.949626562776053,1.20189280423592,0.443240153334868,2.36802364643446
AC006372.6,0.00861300666645192,-17.1686830750871,1.0,1.08372798813968,0.00646716397234713,18.6061823679719
AC006378.2,0.159878301744924,-3.54394037084529,0.17331237205025,-3.54394037084529,1.0,1.0
AC006445.6,0.786935336939762,-1.54685188528678,0.193353646653307,4.85905990454908,0.0398164967606493,7.51624597407313
AC006445.7,1.0,1.05908975639096,0.652363905382209,1.7365949174822,0.58005161463811,1.63970514019506
AC006486.1,1.0,1.0,0.583634726074113,2.29021356130554,0.397353679908873,2.29021356130554
AC006486.9,0.949217118108081,-1.03991597251249,0.951023846694918,-1.03604426185464,1.0,1.00373701279028
AC006538.4,0.670106746405097,1.82105821171422,0.0423249533528714,-6.57972136832878,0.0108653059392788,-11.9820556285866
AC006539.2,0.829268292682927,-1.62918137824023,0.850000000000008,-1.62918137824023,1.0,1.0
AC006547.13,0.416989542963272,-2.28752647804587,0.497419632807039,2.44133800862958,0.103473333043628,5.58462533659994
AC006547.14,0.938874236250317,1.33402751979737,0.130301519721364,9.16479148525526,0.114176134870866,6.87001680943385
AC006547.8,1.0,1.0,0.560021738573498,2.24965221257312,0.377194559461051,2.24965221257312
AC006552.1,0.0363827934367958,20.0822633557636,0.257335159805078,4.18041097697579,0.184174403008426,-4.80389690544052
AC006942.4,0.110023962691218,9.06271212438536,1.0,1.0,0.0452958489673013,-9.06271212438536
AC006946.15,0.00364849285772077,-13.5622792978471,0.338035848502211,2.93037083116259,0.000184151620480118,39.7425076584913
AC006960.7,1.0,1.05845675150321,0.94131965459309,1.38997228309854,0.969589596520066,1.31320649721825
AC006967.1,1.0,1.0,0.103435447688077,9.01597401701367,0.0363699314947703,9.01597401701367
AC006987.4,0.0189952471740436,-9.27820669403737,0.79903562910347,1.54454053736955,0.00676084859676894,14.3305663530342
AC006994.2,0.770647319584948,-1.59809006584955,0.241990214471756,-3.12681684149544,0.450322958229628,-1.95659613204167
AC007000.12,0.190239033205806,-4.2749422157674,0.209849000353786,-4.05660215124857,1.0,1.05382338626716
AC007036.6,1.0,1.0,0.129977786800953,6.41665623351296,0.0506526237000805,6.41665623351296
AC007038.7,0.280099227457262,4.89573788905615,0.800917003297184,-1.54663116492026,0.105486038385614,-7.57190079449516
AC007040.11,1.0,1.23968293136342,0.29826650453031,4.28446388714405,0.333524668085073,3.45609653787193
AC007050.17,1.0,1.0,0.760300671424843,1.58966039461265,0.567832323176998,1.58966039461265
AC007050.18,0.0437370524643386,-8.13279137755496,0.604148399682801,-1.84075034585517,0.115271734595036,4.41819358929777
AC007064.24,0.105242275218218,-4.36972553430161,0.091305074500711,-4.36972553430161,1.0,1.0
AC007091.1,1.0,1.0,1.0,1.40039842055944,0.978723404255279,1.40039842055944
AC007099.1,1.0,1.29651039304859,1.0,1.0,1.0,-1.29651039304859
AC007161.5,0.475901578513252,-1.73890105845841,0.220633265438043,-2.73732580093378,0.567013392176018,-1.57416995499473
AC007163.3,1.0,1.24861055811963,1.0,1.0,1.0,-1.24861055811963
AC007163.6,1.0,1.0,1.0,1.47973890853913,0.978723404255339,1.47973890853913
AC007179.1,0.829268292682907,-1.68586349962459,0.849999999999992,-1.68586349962459,1.0,1.0
AC007182.6,1.0,1.04462984869144,0.449597308839245,2.53288168407079,0.394796479249264,2.42466907033492
AC007228.11,0.587002811236867,2.50842609350572,0.0917686982534545,14.2175053191179,0.16990424619833,5.66789882944002
AC007228.5,0.934051109491781,-1.08369268362951,0.344917356883825,-2.35336675567128,0.463812566775556,-2.17161820064096
AC007246.3,0.418202625912145,2.04768659025775,0.324435594084037,2.3853714273231,0.833073598213887,1.16491041093493
AC007249.3,0.0624453302060607,9.18237935029066,0.134477005982808,5.73729203274732,0.686944182882154,-1.60047271393533
AC007250.4,0.461384872442378,-1.87051986994186,0.481825724042832,-1.87051986994186,1.0,1.0
AC007255.8,0.692808906402686,-1.58023371929177,0.76882167205589,1.57690232191473,0.406379155136883,2.49187422111914
AC007271.3,1.0,1.0,1.0,1.35356290140275,0.97872340425531,1.35356290140275
AC007274.2,1.0,1.0,0.356431474618703,2.96220586824412,0.204475310130851,2.96220586824412
AC007274.5,0.00248312443311537,-26.8375277462969,0.766647669944345,1.53789204304863,0.000951757933165364,41.2732203761269
AC007278.3,0.220203817113034,-2.23290757556271,0.235094057603929,-2.23290757556271,1.0,1.0
AC007285.6,1.0,1.0,0.0171512052900442,24.2800426561337,0.00300741271589905,24.2800426561337
AC007292.7,0.323192631014852,-3.30825427939569,0.988474693693297,1.1813086802196,0.265302370996324,3.90806949662378
AC007319.1,0.352338840449135,2.63015568803013,1.0,1.0,0.217057920317544,-2.63015568803013
AC007349.4,0.829268292682929,-1.68587245080827,0.849999999999996,-1.68587245080827,1.0,1.0
AC007349.5,1.0,1.48720296859442,1.0,1.0,1.0,-1.48720296859442
AC007364.1,0.0294255295463134,-10.0484457618897,0.034090896306061,-10.0484457618897,1.0,1.0
AC007365.1,0.865467806870644,-1.24089253739623,0.177475246162338,6.21158792084652,0.0600720489894243,7.70791309635904
AC007365.3,0.475084436165939,-2.33134207178146,0.307725250126561,-3.03632388676381,0.810253414963872,-1.30239312519404
AC007381.2,1.0,1.0,0.226173680517459,4.20025072081363,0.109456626301729,4.20025072081363
AC007381.3,0.0651911301772813,-5.01321641230848,0.841122580814113,1.24992760546833,0.0328553144799352,6.26615758593129
AC007383.3,0.0379219676825729,25.2306973342185,1.0,1.50562255822356,0.0418111669926339,-16.7576509772724
AC007386.2,0.237521554682457,-2.62403911993215,0.679650764557521,1.49188708137111,0.0893214207200062,3.91477006403919
AC007386.4,1.0,-1.03707369214279,0.261371250279266,-2.99355099799702,0.270757372587325,-2.88653643485236
AC007389.3,0.0027717534390297,-8.16339569232604,0.255792711556173,2.57017467776683,2.50626854449753e-05,20.9813528930073
AC007391.2,1.0,1.0,0.352392894115016,2.80536573697328,0.201513801090763,2.80536573697328
AC007392.3,0.0776162163574316,-4.18379775699698,0.21646960208724,-3.02958901649369,0.978723404255356,1.38097865229229
AC007403.3,0.934128872244449,-1.1802930383674,0.344506424645676,-2.51749588058829,0.463387847658747,-2.13294139569825
AC007405.4,0.0744880336287138,-5.67740714628368,0.908099130934034,1.26095922188785,0.0467349301043116,7.15897889751838
AC007405.6,0.796735254217269,-1.22676107320818,0.320742196732883,2.71226950386037,0.159290495960398,3.32730664738558
AC007551.3,0.768477689956165,1.29340685466638,0.414956572585392,-1.81887783507491,0.232409036199831,-2.35254905968663
AC007562.1,0.300406396586744,-2.3367087272767,0.318350536917076,-2.3367087272767,1.0,1.0
AC007563.1,1.0,1.0,1.0,1.41429468827424,0.978723404255329,1.41429468827424
AC007563.3,0.146022954194144,-4.13535043622341,0.159018529724143,-4.13535043622341,1.0,1.0
AC007566.10,0.444748311405544,1.99148889683252,0.219955936365696,-2.65387311288922,0.0346709722141813,-5.28515883792125
AC007568.1,1.0,1.0,0.444200174216395,2.43857342668072,0.275503220526711,2.43857342668072
AC007620.3,0.277981382978583,-2.10938766527966,0.749335859661854,-1.24505728895963,0.419607419823983,1.69420932191985
AC007679.1,1.0,1.31864891042608,1.0,1.0,1.0,-1.31864891042608
AC007682.1,0.641791310068142,-1.8306359080793,1.0,1.04438098191899,0.61931403289678,1.91188132721602
AC007690.1,0.100633564438537,6.67843618253583,1.0,1.0,0.0410948712244641,-6.67843618253583
AC007743.1,0.308595620214619,4.07311793752149,0.850000000000002,-1.67255501465927,0.0785010706644492,-6.81251383170018
AC007750.5,1.0,1.0,0.372781469477294,3.06960860659668,0.21658235617789,3.06960860659668
AC007795.1,0.455686577781402,-2.22140399286224,0.821252382333162,1.41185063923058,0.293514544895994,3.13629064731192
AC007879.2,0.0448196410231263,13.996971446399,1.0,1.3756769837,0.0353777307934413,-10.1746061119325
AC007879.4,0.0484297120963389,-8.34551763270733,0.0550547884334728,-8.34551763270733,1.0,1.0
AC007879.5,0.271867956974278,-2.72481735707999,0.853950326877898,1.41748413657011,0.111460236434813,3.86238537871179
AC007879.7,0.858503163291908,1.32797275436813,0.140009282552399,-5.33655031642125,0.0844048149998891,-7.08679342252205
AC007880.1,0.687306769099683,-1.58893897697098,0.457520616555042,2.81501864959235,0.185201876397041,4.4728928532375
AC007952.4,1.0,1.0,0.0599826240556692,12.9034319841093,0.0162518556905863,12.9034319841093
AC007952.5,0.0079593521844437,-22.9027895075363,0.02693056219771,-18.5453618418346,0.973485307470927,1.23496050941817
AC007967.2,1.0,1.0,0.104030201400875,9.5062739246525,0.0365508821922006,9.5062739246525
AC007967.4,0.146021108050655,-4.13534796155631,0.159016579070632,-4.13534796155631,1.0,1.0
AC008060.7,0.0811574156222415,-5.17851654931888,1.0,1.00539177966242,0.073085084734374,5.20643796953102
AC008060.8,0.829268292682931,-1.71718561195784,0.159417722197159,9.19991066456922,0.0135890917236384,15.7979542244958
AC008063.2,0.586672350303569,2.48352563462542,1.0,1.0,0.415420023595443,-2.48352563462542
AC008069.1,1.0,1.0,0.00984495869853821,33.1252260950172,0.00138565625856874,33.1252260950172
AC008069.2,0.291871554899587,-2.59248597739189,0.14603638157121,6.71968102803516,0.00644833181512506,17.4206788377275
AC008073.9,0.829268292682931,-1.71926560912932,0.157869423973962,9.54619929051463,0.0137171069144665,16.4124521380765
