gene,mean_abs_log2fc,max_abs_log2fc,mean_base_expr,mean_lfcSE,mean_abs_wald,n_cell_types,n_contrasts,n_total_deg_entries,direction_consistency,label
ACSM5,1.90551553729616,2.52620350810691,6.859154481904056,0.4037359862081094,2.7190798848351734,1,2,3,1.0,0
ACSS1,0.24025153889075052,0.311163988232946,2955.67662376211,0.07677355540387905,3.1346733883301647,1,1,2,1.0,0
ACSS3,4.436509397145603,8.09058035086309,29.95410968878551,0.22630492771423658,5.088934908800735,2,5,8,0.875,0
ACTA2,0.6213534772020173,1.07857807158065,114.87862016235954,0.18312398523281176,3.3360414298703485,3,4,7,0.8571428571428571,0
ACTB,0.8882057093631174,2.00136014219221,31269.293391633826,0.10893184077493052,4.1980024358691255,3,6,12,0.8333333333333334,0
ACTG1,0.7523970634091978,1.43999103489167,17202.459274439818,0.1651892914427924,3.4041726144962237,5,6,12,0.6666666666666666,0
ACTG2,1.7291211073273567,2.2794479160091,8.86906538391232,0.5710780162047907,3.1184394008073038,1,2,3,1.0,0
ACTL10,0.7016254895237346,0.71727530293504,34.5729076645222,0.24437316427178551,2.885219070596805,1,2,2,0.5,0
ACTL6A,0.687780776849346,0.760291118802539,328.79921433374153,0.216532720815659,3.21155275865281,1,1,2,1.0,0
ACTL6B,4.485686189961363,5.05426595549124,6.639095569711247,1.138552739425905,4.081763350593053,1,2,3,1.0,0
ACTN1,0.755749481911354,1.29413209146899,1382.1155759623941,0.1700524151765712,3.9646750153377264,5,10,16,0.875,0
ACTN2,4.611166689461481,4.77346662457262,15.59226476418025,1.0793152453084764,4.33401732379355,1,1,2,1.0,0
ACTN3,1.41756245613601,1.41756245613601,7.76429343941513,0.456504968250747,3.10525088383569,1,1,1,1.0,0
ACTN4,0.6838288294597102,1.47511908573494,1554.0416891915277,0.15490339589394703,3.626056460434542,3,6,9,0.7777777777777778,0
ACTR1A,0.5197847435436291,1.06876672208936,902.9416850075191,0.1224355547699174,4.16960603809914,3,4,8,0.625,0
ACTR1B,1.0523700873508166,1.70354496349203,1000.5978925760235,0.07852523993278294,2.8412673839931504,2,2,2,0.5,0
ACTR2,0.8313003652357691,1.89618099642849,5223.197434656018,0.11699937802726186,3.87563847514861,3,11,20,0.9,0
ACTR3,0.704348521990683,1.12829286259013,3414.3800945084477,0.172267216544514,4.183758749287717,2,2,4,0.5,0
ACTR3B,0.853118725906294,1.01382159386726,122.5099312764815,0.263481471057275,3.23385012970134,1,2,2,0.5,0
ACTR3C,0.9457044176051443,1.20785986667276,68.91655702659351,0.26217783827671653,3.7253896778034883,3,4,6,0.6666666666666666,0
ACTR6,0.3673446417353395,0.388453148582405,625.7226086751646,0.1175788865744808,3.19880415708167,1,1,2,1.0,0
ACTR8,0.6165933734655344,0.905191544150619,354.78594967585576,0.19051469571390225,3.2307638168198523,3,3,4,1.0,0
ACVR1,1.2134419946972141,2.10499832936861,314.7955253894779,0.1732733708746059,3.9206633414829692,3,6,9,1.0,0
ACVR1B,0.510334452767502,0.510334452767502,233.527250795876,0.166220986044337,3.07021673323113,1,1,1,1.0,0
ACVR1C,1.3044483809789296,2.88057781825037,91.77945622854446,0.3369614420445835,3.6373170023620287,5,5,8,0.75,0
ACVR2A,0.5701580992802068,1.18893984958562,384.1099927275759,0.17439595573978048,3.2807710981198537,4,8,12,0.5833333333333334,0
ACVR2B,0.624265574396137,0.894358516853056,250.1879654010819,0.16945156388260246,3.7156977081551283,4,3,9,0.8888888888888888,0
ACVRL1,1.5990684402414532,1.91978642385086,23.853642733519166,0.5745550122432236,2.8455582039842002,2,2,3,0.6666666666666666,0
ACY3,1.8738813357379251,2.24608562092037,5.435075221889463,0.5708062337018396,3.4989169214502396,2,2,4,1.0,0
ACYP1,0.48911462072248496,0.707926234979451,195.9514552041602,0.15491122959971368,3.1120944350778568,3,2,3,0.6666666666666666,0
ACYP2,0.30868699061178,0.30868699061178,162.718176915457,0.103759727605549,2.97501735726675,1,1,1,1.0,0
ADA,0.625514124162072,0.739522234919595,295.78813951905664,0.19359461229490801,3.2270050295362,2,2,3,1.0,0
ADAD1,8.691449685217908,9.98123005100695,9.644092947585932,0.621298479463222,4.617848805136482,1,3,4,1.0,0
ADAD2,1.9263019607251113,2.41374671011241,10.253116546926659,0.5056705134679282,3.2107157816878904,2,6,7,0.8571428571428571,0
ADAL,1.7514607609800157,2.71867425608564,146.85342865955468,0.2877954237658444,4.3889580039887734,1,4,6,1.0,0
ADAM10,0.43571151010780146,0.684112092849123,2293.147450314399,0.13730338006731957,3.1283227994363925,3,7,10,0.9,0
ADAM11,1.32115438790185,1.32115438790185,10.3918955148222,0.485376179544227,2.72191846979887,1,1,1,1.0,0
ADAM12,1.089791602163897,1.33356850923465,53.94076117365945,0.3554794327420215,3.0286505381364597,2,2,2,1.0,0
ADAM15,0.9275946408953939,1.22940228923979,346.7298345552496,0.2360563435243244,4.0490374139517735,4,6,17,0.5294117647058824,0
ADAM18,4.486087877698277,5.29850011271573,3.611802315778443,0.7280988156933086,3.498838253341433,1,2,3,1.0,0
ADAM19,0.7488395052866288,1.65415146791824,1863.9349152387674,0.13736572543810266,4.642685499730488,5,7,23,1.0,0
ADAM20P1,1.687881748799875,1.85231069256187,14.66814771163125,0.32221306682893686,3.7504188385290025,2,3,4,1.0,0
ADAM22,1.8675343713418937,3.90133654269091,150.51525516643278,0.41503407376127677,4.143413661309223,3,6,9,0.6666666666666666,0
ADAM23,1.2990453921096325,2.07865239300663,121.52077124365971,0.30175351053430827,4.266986004347187,3,5,8,1.0,0
ADAM28,0.9678692892057394,1.15044074401287,88.99570928112404,0.28828932143477237,3.399050099015368,2,3,5,0.6,0
ADAM29,2.4974263692163423,3.83870247070324,38.79242228604041,0.2078675876874131,4.579880957095002,2,6,9,1.0,0
ADAM32,1.3257883324386064,4.89652883631245,1312.049160866853,0.1976724737937577,4.350075176464423,4,12,31,0.8064516129032258,0
ADAM33,1.4619553928790552,1.51257028726847,22.9068388261337,0.3499459709399785,4.2548325614728455,1,1,2,1.0,0
ADAM8,1.5305670622503715,3.54252260909665,1322.1154867490493,0.26200001408092194,4.045717440928382,4,6,16,0.625,0
ADAM9,1.027155059349021,1.72551180569639,698.7512160521218,0.2416407611367896,4.233187334093587,2,7,12,1.0,0
ADAMTS1,1.91408538453961,1.91408538453961,229.564338878134,0.00186366198562025,3.00308797069982,1,1,1,1.0,0
ADAMTS10,1.3768004213648024,2.13533523665927,197.517669944707,0.27549878250261517,3.6391476918558197,2,4,4,1.0,0
ADAMTS16,1.6263054694263757,4.33390864817154,70.85004983952084,0.24786248843145176,3.776006199492518,4,10,18,0.7777777777777778,0
ADAMTS17,1.2585250820028786,1.95656516237937,113.63716083115116,0.3713031965363616,3.45309688825232,2,2,3,0.6666666666666666,0
ADAMTS18,3.67138765282841,5.01078552444142,51.381919899239286,0.25078985889516714,4.729066485883704,1,5,8,1.0,0
ADAMTS2,2.5466550464726625,4.26477811796039,12.024387508244615,0.5085803306703737,4.193081057511442,4,9,21,0.5714285714285714,0
ADAMTS20,7.109870144951616,9.37487413739968,5.629073714880108,0.4319102587374902,3.826400762357558,1,3,5,1.0,0
ADAMTS3,4.510704913920265,4.55219747813266,4.042526349074755,1.13134832211494,3.98794125568811,1,1,2,1.0,0
ADAMTS4,2.890323565260278,3.85452172678832,279.8291774889115,0.1822029516504052,4.670757123482889,1,4,6,1.0,0
ADAMTS5,2.558329449331801,3.59653500388748,8.227601272039822,0.718964038014438,3.580289145263708,2,8,13,0.5384615384615384,0
ADAMTS6,1.195613554819359,1.88416670313899,74.47684953618068,0.33017829126587256,3.5734417788185873,3,4,7,1.0,0
ADAMTS7,1.53622788521632,1.53622788521632,5.8061979428591,0.648559753125285,2.368675943602,1,1,1,1.0,1
ADAMTS7P3,2.8846086163446376,3.20959851687821,20.69242503031105,0.8328127560180437,3.5118842612091274,2,3,4,0.75,0
ADAMTS7P4,2.3660041354968624,2.91965046967427,21.306429668376325,0.22775564417206698,3.7379824581773304,1,2,4,1.0,0
ADAMTS8,2.333716183579515,2.63262458414499,7.18119872707144,0.4891345738119665,4.781001086374335,1,1,2,1.0,0
ADAMTS9,2.6018621820506773,3.76494784388672,34.32375985850512,0.2670663537505142,3.8195350432460855,1,4,5,1.0,0
ADAMTSL1,5.563864655163735,5.66321298504115,2.2756065975621853,1.344660259413545,4.35019622590363,1,1,2,1.0,0
ADAMTSL2,1.26639347153422,1.26639347153422,7.74194500343837,0.446174907763519,2.83833413645358,1,1,1,1.0,0
ADAMTSL3,1.3856563779477722,4.09645549173784,284.6133483521191,0.22603328803845274,4.207400562353945,3,12,26,0.8846153846153846,0
ADAMTSL4,1.0366663634853277,2.54373844171187,550.2874729583665,0.2259924318072812,3.326099141476738,5,7,14,0.8571428571428571,0
ADAMTSL5,2.83052903206014,4.46693885519048,27.01148789001755,0.8031108448952685,3.311994206821035,2,2,2,1.0,0
ADAP1,0.9046062081528462,1.27873799991771,634.6604826575036,0.21609397747762407,3.3811973172891276,4,8,14,0.8571428571428571,0
ADAP2,1.5927179951066603,2.34446011248561,141.27537307829087,0.347099599381206,4.585302632778628,4,10,32,0.5,0
ADAR,0.5988960738840554,1.01512249255954,6528.103393226308,0.06986807411729401,3.866030665445284,3,3,5,1.0,0
ADARB1,1.1090046903315949,2.28522601424518,696.8557163394307,0.1591889123651486,3.7583071048399286,3,8,14,0.8571428571428571,0
ADARB2,1.9774405008912839,2.84514758634207,53.26414612129445,0.3923900823723813,3.6244463135754796,2,5,6,0.5,0
ADAT1,0.3392923023794174,0.588450174501,457.57979579032263,0.10904312094224321,3.0658354302533035,2,3,3,1.0,0
ADAT3,2.764005048926682,5.47069912721241,34.86461002719604,0.5315741051220004,3.026519842401096,3,5,5,1.0,0
ADCK1,0.4984957282825875,0.552865355244334,248.6010739570675,0.1415635710879175,3.5341883657645248,1,1,2,1.0,0
ADCK2,0.3961205304450177,0.488285325676574,256.48701375597875,0.12967668843683988,3.1057437075972447,1,4,4,1.0,0
ADCY1,2.7390936634362726,3.88168962167124,12.2756711518299,0.2417962078342296,3.9786470917197674,1,2,4,1.0,1
ADCY10,2.685541285843085,3.72535634897031,6.018974768601095,0.6835871654653725,3.927849155085761,2,9,11,0.6363636363636364,0
ADCY10P1,0.9850861175447223,1.65974595571525,245.74298825110986,0.257859669476504,3.7034213668153244,2,3,7,0.5714285714285714,0
ADCY2,1.9117354538713716,4.03519934989726,80.16753450783892,0.22667814183469467,4.280041920721116,2,8,12,0.9166666666666666,0
ADCY3,0.9455183161845682,1.31398713102748,335.8221843325929,0.24709269828581323,3.813314114440985,2,7,9,0.8888888888888888,0
ADCY4,1.246975973061685,1.45555621008033,162.812521826793,0.3235077720470105,3.941271160202045,1,1,2,1.0,1
ADCY5,1.35032280867423,1.35032280867423,25.0697367685111,0.440271533060237,3.06702275136532,1,1,1,1.0,0
ADCY6,1.09742673648612,1.10410284950879,41.8185892831123,0.331649039558888,3.397536288093025,1,1,2,1.0,1
ADCY7,0.9552109934512693,2.09766657366228,5146.75791249963,0.18626467306313138,2.894337481164054,3,4,5,0.6,0
ADCY8,4.559101715571526,4.75462371158438,5.9067115110009,1.099470815263615,4.165429156581165,1,1,2,1.0,0
ADCY9,0.6050013519252438,0.68984107025693,301.7398385514332,0.1761519162739132,3.515907348278666,2,4,5,1.0,0
ADCYAP1R1,3.878356280156288,5.52747733951517,13.310679921330815,0.7007808199404355,4.065930201966537,1,4,6,1.0,0
ADD1,0.5085087347373612,0.634750414677125,2407.2657565045733,0.11600774632227445,2.74375542335326,2,3,3,1.0,0
ADD2,0.5154197604610763,0.662053132656154,493.2985335611795,0.16531416512852024,3.191188357073372,2,3,4,0.5,0
ADD3,0.39216192386502,1.00075117045696,6420.023571132395,0.0879951925414718,3.807083840809214,5,7,16,0.9375,0
ADGB,0.8374381311956348,1.18404841452554,200.92167914037137,0.22856675033127738,3.7085426350995156,3,8,16,0.9375,0
ADH1B,2.6666132813755725,3.75994136017546,21.77846443830555,0.26154696041184394,3.63324797589055,1,2,4,1.0,0
ADH4,1.8151996073794905,4.58210801501851,90.91002048479021,0.22239775775706264,3.949903916351789,3,9,15,0.9333333333333333,0
ADH5,0.5645600319376372,0.761527837063638,416.8303776456472,0.1771592904073644,3.1570751774902717,2,4,5,1.0,0
ADH6,1.942295469413845,2.17204735001705,16.1556834598633,0.6711613360103941,2.905929690222025,1,1,2,1.0,0
ADHFE1,0.7435948557341133,0.988306117172612,150.4888689803011,0.242331886519041,3.0981341473425235,2,2,3,1.0,0
ADI1,0.42961846194552145,0.536783756811181,753.989053074356,0.118624860357667,3.5680988045016298,2,2,2,0.5,0
ADIPOQ,3.0500447397915775,3.50563242992224,29.63270822010675,0.23413320398222548,4.631222013343705,1,2,4,1.0,0
ADIPOR1,0.5850674388749484,0.912249767116009,701.0380095414888,0.16044375832387758,3.7093336725156356,3,9,17,0.7647058823529411,0
ADIPOR2,0.7372966869813383,1.20578293427704,584.538133885977,0.09996636061673884,3.1809395024195766,3,3,3,1.0,0
ADIRF,1.14864347326901,1.14864347326901,16.3409503195303,0.384387189895913,2.98824597557492,1,1,1,1.0,0
ADK,0.333173690577635,0.333173690577635,198.345696458365,0.144244838130041,2.30977894874317,1,1,1,1.0,0
ADM,2.220225969725784,3.90212057980137,953.3869586979538,0.5024769669296544,3.85546637815506,4,8,20,0.7,0
ADM2,1.795156649979294,2.85309992965461,21.22695428524672,0.23956777221719244,3.2938779059804197,2,3,5,1.0,0
ADM5,1.2285146884429528,1.63549206234373,25.210828275378432,0.445338302707495,2.7683069317121434,2,2,3,1.0,0
ADNP,0.5921910269091768,1.12731837381902,1410.147412058795,0.1068131107248464,3.013034232593448,3,4,4,1.0,0
ADNP2,0.8239848488548686,1.3329683047189,532.4612102732965,0.33420203646779445,2.692635914104945,2,2,2,0.5,0
ADO,0.5328676391882157,0.786293412405876,276.2194966249551,0.15459599311253147,3.4761945761750144,3,6,11,1.0,0
ADORA1,1.83060873937082,1.83060873937082,5.33012010352072,0.607110792717973,3.01527951953443,1,1,1,1.0,1
ADORA2A,2.1433229434476853,4.61763221880103,926.6590299281536,0.3651194513319982,4.0372294713141565,4,8,13,0.7692307692307693,0
ADORA3,1.9159416117464634,2.10188857485381,8.12680138191706,0.6263258607561161,3.100082837011614,1,2,3,0.6666666666666666,0
ADPGK,0.67262268539689,0.67262268539689,2155.09810423194,0.172563233570214,3.89783311010573,1,1,1,1.0,0
ADPRH,0.9329752886639716,1.67192066338723,178.87577479097868,0.24407752023986345,3.82870567512296,4,6,14,0.5714285714285714,0
ADPRHL1,2.2056511412793975,2.82888140604496,25.4058559581266,0.41123048419634456,3.560270097062878,2,3,4,1.0,0
ADPRHL2,0.4342937814099918,0.495081957756913,262.8135036855948,0.1413053307335958,3.136100297159536,3,4,5,0.6,0
ADPRM,0.6800279885775007,0.935485904481296,242.58606882973717,0.20441933670200116,3.4036149875023063,2,5,6,1.0,0
ADRA1A,1.98801856093028,1.98801856093028,6.23119604559096,0.491909035291911,4.04143534332631,1,1,1,1.0,0
ADRA2A,1.2339196830096748,1.25330098982936,62.58593912009105,0.32672840443768547,3.7931424927990847,1,1,2,1.0,0
ADRA2B,3.7041136350801156,4.77903058004253,37.18103481582659,0.6488055636781558,3.96242542162712,3,4,7,1.0,1
ADRB1,2.890743861247847,3.78818070992458,70.52062720328863,0.2567462678545654,4.572205966344904,1,3,5,1.0,0
ADRB2,0.6089922486495468,0.754507986441677,326.5222579243834,0.16488396594718072,3.8386511321304817,4,4,13,1.0,0
ADRB3,1.99759777792731,2.02876804424799,3.7696034643981,0.695849906135855,2.96087900161139,1,1,2,1.0,0
ADRM1,1.101847338730238,2.51016002591686,434.3439490201568,0.27337432789204197,3.3547327439607093,4,7,13,0.5384615384615384,0
ADSS,1.0942466525054642,1.76319655692483,847.9054256936664,0.11500552840645263,3.6361846728146694,4,4,12,1.0,0
ADTRP,0.6354565076583493,1.06148943376443,305.6656822560506,0.14960221440167482,2.8222948313719662,3,4,5,0.6,0
AEBP1,0.8845241627177445,1.11064195105982,852.6630567819325,0.265381202133984,3.3545073804405403,1,1,2,1.0,0
AEBP2,0.570545783825926,0.78584982808998,716.4671472242395,0.05712189278878711,2.930674840078685,2,2,2,0.5,0
AEN,0.594986076983292,0.594986076983292,803.304979610156,0.19381254952827,3.06990480457255,1,1,1,1.0,0
AES,1.0821357271760266,2.40293407504472,5783.487712296724,0.24202702248524416,3.13621706324103,4,6,7,0.7142857142857143,0
AFAP1,1.1771389132873913,2.75307610855123,498.65972932708644,0.11088826986472053,3.689856188177619,3,6,10,0.9,0
AFAP1L2,1.5039352178797885,2.58721814768307,48.97867744240296,0.23421248602697528,2.901310624743593,1,2,3,1.0,0
AFF1,0.4150621026719765,0.610081482863038,2154.16694338378,0.1202825145751346,3.344113736289125,2,2,2,1.0,0
AFF2,1.6419021463399333,2.87481506078614,171.60524427562163,0.34012901905648885,3.9357816955009177,3,6,10,1.0,0
AFF3,0.6492238028031183,1.03327655325413,294.078437062435,0.20813399111667366,3.0058187875860334,2,2,3,1.0,0
AFG3L1P,0.654496112117244,0.661274796640796,342.04364905235354,0.1966888203236695,3.335286582148875,1,1,2,1.0,0
AFG3L2,0.6605862816904801,1.05001838815163,783.0574730549816,0.10199870285256311,2.97524063542164,2,3,3,1.0,0
AFM,6.438564099488685,8.66069705963582,4.920017227043497,0.6471364503453605,3.538686226307675,1,2,4,1.0,0
AFMID,1.0963753558474676,1.47552875147336,166.2891750934462,0.1706952553264169,4.26594467308395,1,4,5,1.0,0
AFP,3.95612786812781,3.95612786812781,1.99287994185542,0.839364701876087,4.71324069178196,1,1,1,1.0,0
AFTPH,1.346851684866125,1.64906705405908,958.882780381741,0.14628056806852885,4.049500451680135,1,2,2,1.0,0
AGA,0.47402845084704326,0.534192059038464,321.9269565293615,0.138870267689022,3.5505609739919226,1,3,4,1.0,0
AGAP1,1.2052546060314449,3.06755277112758,430.2621778569333,0.2955327928923136,3.869000556312222,5,4,13,1.0,1
AGAP3,0.6145083789184695,0.85054811104326,319.97177269353926,0.19684683495353175,3.2722784345767173,2,3,4,0.5,0
AGAP4,1.0160804283999243,1.92810245307492,358.446491142827,0.16224519123964753,3.6447104338479615,2,9,13,0.9230769230769231,0
AGAP5,0.7911218876227483,1.02778526606284,181.86985857325115,0.22311865378275128,3.932799688825716,2,5,7,0.8571428571428571,0
AGAP6,0.48470371588759154,0.585148477230066,386.43386114837597,0.167926816226811,2.8778560872843,2,2,2,1.0,0
AGAP9,0.48634737277654827,0.740331398922647,209.9852637743656,0.1427342950849418,3.3988401732415063,2,5,5,0.8,0
AGBL1,3.33450108527375,4.2312693095195,32.07819907491541,0.14767051808004758,4.834397806720312,1,3,6,1.0,0
AGBL2,1.3452857330425516,1.72234138585019,46.64110211988549,0.3828385691277983,3.5145823271844785,2,5,7,1.0,0
AGBL3,0.9101077688060784,1.46321632194885,81.30078387142285,0.26490735671534144,3.5477581377166225,4,2,7,1.0,0
AGBL4,4.396195190248178,6.08433626312576,21.399320823085322,0.18810256599562825,5.4917076002910665,1,3,5,1.0,0
AGBL5,0.8282315204553473,1.55588449808555,237.15474257224966,0.16921135568914134,4.586438566513203,1,2,3,1.0,0
AGER,0.6996775179073526,0.989379410148568,340.77929465471965,0.22994922071422366,3.02714836760375,2,3,3,1.0,0
AGFG1,0.8475805762083046,1.71424293834623,2310.0570672541617,0.17927698861037514,3.5044057149850705,3,5,8,0.75,0
AGFG2,0.6178262089195669,0.761185874097555,431.5367052823335,0.1685373683860755,3.8241466319574875,3,4,6,1.0,0
AGGF1,0.6067206045275345,0.778569135083399,357.54820013581946,0.1814928444847065,3.32194227054085,1,1,2,1.0,0
AGK,0.355764289036839,0.355764289036839,735.997081358475,0.0839226919310607,4.23919062712008,1,1,1,1.0,0
AGL,0.5221685494033946,0.722797803286841,470.1762330939687,0.170957353937525,2.995646380556233,1,2,3,1.0,0
AGMAT,0.7444476670643835,0.972033415677014,52.31365584545265,0.08081177044661887,3.0375943340899747,2,2,2,0.5,0
AGMO,2.8283146713097667,4.10314179714248,24.500977459055242,0.6300342497759495,4.569662509588932,1,3,5,1.0,0
AGO1,0.6286082516585578,1.26270558517319,1217.9208900678857,0.1204682298331549,3.449738552778135,3,6,6,1.0,0
AGO2,0.2888581113490235,0.300488734996964,2789.892065898555,0.10137384580123446,2.84871365010018,1,2,2,0.5,0
AGO3,0.5288413774124615,0.771117235140659,1590.405005513772,0.155588441964698,3.4650183911215344,4,9,18,0.7777777777777778,0
