gene,fc_pre_vs_flight,fc_pre_vs_post,fc_flight_vs_post,label
AC008074.3,1.82118448391042,1.0,-1.82118448391042,0
AC008132.13,-5.93171588649757,3.45581678485222,20.4989233235329,0
AC008267.1,1.63328222914281,1.38049904099457,-1.18311000633953,0
AC008268.1,-2.46886010746933,9.72806659275125,24.0172355336486,0
AC008268.2,1.0,6.1174848337875,6.1174848337875,0
AC008269.2,-13.4850703872303,-4.35409860531934,3.09709807002436,0
AC008271.1,-2.04383031627448,1.74316831205153,3.56274024253992,0
AC008278.3,-16.3134273971525,3.22495609481232,52.6100871117253,0
AC008280.1,-1.38127396334193,-1.38127396334193,1.0,0
AC008281.1,1.0,5.73931230386543,5.73931230386543,0
AC008394.1,-1.12876436037857,8.74866680457575,9.87518328983218,0
AC008440.10,1.38807865912994,1.0,-1.38807865912994,0
AC008440.5,1.0,26.017142471431,26.017142471431,0
AC008592.3,-2.46176628237373,-2.46176628237373,1.0,0
AC008694.2,2.99324528147873,6.68363675906309,2.23290647125358,0
AC008694.3,-21.2140316455269,-2.01622539582206,10.5216567996246,0
AC008697.1,14.0704807210753,10.9543518500931,-1.28446492440862,0
AC008703.1,-10.0012092202022,3.24910592683836,32.4949881529096,0
AC008738.1,5.70037948571637,3.13555389429801,-1.81798166380826,0
AC008746.3,1.0,1.5896670926627,1.5896670926627,0
AC008753.6,4.41375868195804,1.0,-4.41375868195804,0
AC008781.7,2.06576714482802,1.0,-2.06576714482802,0
AC008834.1,-2.94020782017039,-2.94020782017039,1.0,0
AC008865.1,1.60330245244027,8.60440707990519,5.36667742683798,0
AC008940.1,-16.8737597233841,2.91432467002259,49.1756142378917,0
AC008984.5,1.0,1.40039815372262,1.40039815372262,0
AC008984.6,-1.68586631758656,-1.68586631758656,1.0,0
AC008984.7,1.31864971755854,1.0,-1.31864971755854,0
AC008992.1,1.0,3.07836751478595,3.07836751478595,0
AC009005.2,-8.49687507979515,5.02786871776233,42.7211724124363,0
AC009061.1,-1.81676223745581,-2.92758907338611,-1.61143214727201,0
AC009065.1,-1.18129326000648,-3.6525860252755,-3.09202308092019,0
AC009093.1,-1.80620254364905,1.27884758038837,2.3098577526369,0
AC009120.4,-1.5274752924048,2.56085250129857,3.91163892322659,0
AC009120.5,-2.47811391132298,-2.47811391132298,1.0,0
AC009120.6,-3.26879303937659,-3.26006700971903,1.00267664119527,0
AC009133.12,-5.0779097205337,-5.0779097205337,1.0,0
AC009133.14,1.0,2.21024408139999,2.21024408139999,0
AC009133.17,-1.51174956689087,1.68873945579846,2.55295114089485,0
AC009228.1,-10.81530238331,-10.81530238331,1.0,0
AC009229.5,1.36994951356533,1.0,-1.36994951356533,0
AC009237.2,1.0,8.50933287985114,8.50933287985114,0
AC009237.8,-7.45810683088965,1.37758829719916,10.2742006894947,0
AC009262.2,-1.96816279862325,1.12263905125757,2.20953641696685,0
AC009299.3,1.0,17.9729331637819,17.9729331637819,0
AC009312.1,-9.51035520405733,-9.51035520405733,1.0,0
AC009365.3,3.92793715022754,21.3398136017985,5.43282969804196,0
AC009403.2,1.19119525261059,1.00525771867392,-1.18496503979293,0
AC009404.2,-1.55378245513394,2.09711515463036,3.25846073366016,0
AC009469.1,1.0,2.08440120009894,2.08440120009894,0
AC009474.1,-4.40718041113036,7.96969020954524,35.1238625742852,0
AC009487.4,-1.45625088820799,-1.45625088820799,1.0,0
AC009492.1,-15.8821485548568,-15.8821485548568,1.0,0
AC009495.2,2.48079750668889,1.0,-2.48079750668889,0
AC009499.1,1.73773457442689,1.0,-1.73773457442689,0
AC009501.4,1.10372871678255,10.690003134242,9.68535381176284,0
AC009502.4,1.0,3.34853190477581,3.34853190477581,0
AC009505.2,1.38821062277599,1.0,-1.38821062277599,0
AC009505.4,4.31222961922485,1.0,-4.31222961922485,0
AC009506.1,1.69149836979549,1.45137425193025,-1.1654460367792,0
AC009518.2,-1.68586633098758,-1.68586633098758,1.0,0
AC009518.4,-2.784194284164,1.60572707996134,4.47065615795571,0
AC009518.8,1.0,1.75471921180931,1.75471921180931,0
AC009531.2,-2.35235786717314,10.6016824494425,24.9389511152174,0
AC009542.2,-1.52629446282273,-1.52629446282273,1.0,0
AC009878.2,-1.68587304490201,-1.68587304490201,1.0,0
AC009892.10,1.0,2.18575673819767,2.18575673819767,0
AC009947.2,1.29687928410231,1.0,-1.29687928410231,0
AC009948.5,-2.36232513050648,-1.01980388433445,2.31645041443256,0
AC009950.2,-1.91485249393407,-3.02949181573354,-1.58210192447223,0
AC009951.1,-1.08702998118695,1.02276794073745,1.11177941537845,0
AC009951.2,1.29970952234298,1.0,-1.29970952234298,0
AC009961.2,-1.84041651161874,-1.84041651161874,1.0,0
AC009961.3,-4.10454924734792,-2.59409599214844,1.5822657526056,0
AC009963.4,-3.41195394019016,-3.41195394019016,1.0,0
AC009965.1,-8.29417480991193,-8.29417480991193,1.0,0
AC010082.2,1.52835175863319,1.0,-1.52835175863319,0
AC010084.1,1.6682606691539,-1.56544247547966,-2.61156611166563,0
AC010086.1,-7.38405567773255,-1.40932832730888,5.23941478692366,0
AC010090.1,-4.13534762414987,-4.13534762414987,1.0,0
AC010096.1,1.0,3.64956058831619,3.64956058831619,0
AC010127.3,-1.75107683400423,-1.33453287154158,1.31212716550136,0
AC010132.10,1.0,15.383025859138,15.383025859138,0
AC010136.2,-1.87051562865214,-1.87051562865214,1.0,0
AC010141.1,-3.29849840617066,-10.0981671307955,-3.06144368962084,0
AC010146.1,-18.8338910011687,-18.8338910011687,1.0,0
AC010148.1,-5.61999888371634,4.53142938213111,25.4666280692162,0
AC010226.4,-17.2820485536986,-2.96095587167384,5.83664509121136,0
AC010327.2,1.0,1.33829192847185,1.33829192847185,0
AC010336.1,-3.57024292876306,2.63601843386719,9.41122617360342,0
AC010441.1,2.65129400575746,-2.07949328779192,-5.51334808893558,0
AC010492.2,1.54649954211637,1.38695641161465,-1.11503110636043,0
AC010504.2,-9.57748006221327,-3.15899586510991,3.03181152213381,0
AC010524.2,-2.36720853755395,1.96354753059044,4.64812647830666,0
AC010525.1,1.25975027193387,1.0,-1.25975027193387,0
AC010536.1,1.71589692348773,1.83868751251583,1.07156058580635,0
AC010547.9,20.2780109951103,1.0,-20.2780109951103,0
AC010641.1,-28.6423474528728,-1.42860786789532,20.0491318132454,0
AC010642.1,-1.02373053980511,-2.33862157519555,-2.28441126279261,0
AC010729.1,2.04906259082182,4.1655792925573,2.03291949753795,0
AC010729.2,1.0,7.26105643177244,7.26105643177244,0
AC010729.3,1.3096164214422,1.0,-1.3096164214422,0
AC010731.3,1.0,3.50013067524706,3.50013067524706,0
AC010731.4,-11.4962363553328,1.41548442214043,16.2727434742181,0
AC010733.4,5.59813523494081,1.78771256053297,-3.13145153115209,0
AC010745.1,-3.03661907047834,-3.03661907047834,1.0,0
AC010745.2,-1.43449983575817,-1.43449983575817,1.0,0
AC010745.4,1.0,8.69870998081139,8.69870998081139,0
AC010883.5,-11.2039023310955,-1.93607827439063,5.78690566352329,0
AC010890.1,-1.87051782205474,-1.87051782205474,1.0,0
AC010894.3,-1.81148458694005,-6.01179045208283,-3.31870913803242,0
AC010907.2,-1.68587975363202,-1.68587975363202,1.0,0
AC010907.5,1.0,2.9622056550431,2.9622056550431,0
AC010969.1,-17.2831309471511,2.54306817640246,43.9521803002963,0
AC010976.2,-8.28860758303417,-8.28860758303417,1.0,0
AC010980.2,-4.90393410928648,1.89245668271813,9.28048287672856,0
AC010982.1,-5.69290426658908,2.81199927357292,16.0084426621687,0
AC010983.1,-3.6590913976578,-3.6590913976578,1.0,0
AC010987.6,1.0,1.55523851519586,1.55523851519586,0
AC011193.1,1.0,4.41170280012908,4.41170280012908,0
AC011286.1,-19.5061841126647,1.48167518396221,28.9018289335332,0
AC011288.2,1.0,2.8743116226786,2.8743116226786,0
AC011294.3,-1.71610196789608,8.05147086318157,13.8171449927638,0
AC011298.2,-37.692728002426,1.52827751204177,57.6049485736149,0
AC011322.1,1.0,1.40039785731748,1.40039785731748,0
AC011330.5,3.11667677443456,-6.50861986902089,-20.2852643794007,0
AC011343.1,3.75425533964462,37.8072580492539,10.0705078980677,0
AC011366.3,-24.2386252454004,-2.71753703919868,8.91933574253973,0
AC011385.1,1.0,1.7547184305948,1.7547184305948,0
AC011498.1,1.0,1.34754366163786,1.34754366163786,0
AC011513.4,-8.44729911875635,-8.44729911875635,1.0,0
AC011515.2,-9.51035517231828,-9.51035517231828,1.0,0
AC011516.2,3.25336274542452,6.28919196147605,1.93313579013624,0
AC011518.1,1.0,1.81366030220996,1.81366030220996,0
AC011524.1,-24.5379839255528,-2.16212730726966,11.3490005158574,0
AC011524.3,1.0,4.67848801902469,4.67848801902469,0
AC011525.2,1.0,9.01596540792237,9.01596540792237,0
AC011526.1,1.4598404116655,2.95786831004773,2.02615867214772,0
AC011530.4,1.38538410888906,1.96288751517562,1.41685436015984,0
AC011551.3,-4.45183834658356,-2.48608456540858,1.79070270115768,0
AC011648.1,1.0,2.60332080947944,2.60332080947944,0
AC011718.2,1.0,6.73954721739789,6.73954721739789,0
AC011737.2,-9.91525325539503,-13.5307331979993,-1.36463818416711,0
AC011742.3,1.91449197789573,1.0,-1.91449197789573,0
AC011742.5,1.0,7.95246861647182,7.95246861647182,0
AC011747.3,-2.48182018952701,2.20363516951885,5.46902625406364,0
AC011747.4,-3.37471062143294,1.01585526368331,3.42821754819061,0
AC011747.6,5.07782490133477,1.74211193948954,-2.9147523682219,0
AC011747.7,3.89562077619043,5.38643187200889,1.38268896832313,0
AC011893.3,1.44299731080367,1.41513112752435,-1.01969159093269,0
AC011899.10,1.20668756344933,2.31345519575454,1.91719486122945,0
AC011899.9,5.87902821641903,4.06966615310552,-1.44459717216185,0
AC011997.1,-6.36220646307104,-10.4522158762238,-1.642860214753,0
AC012005.2,1.0,2.24965210431168,2.24965210431168,0
AC012065.4,-3.00664270594306,-3.00664270594306,1.0,0
AC012074.2,1.23406011795233,2.16382427035866,1.75341884798051,0
AC012123.1,6.91507896771442,1.0,-6.91507896771442,0
AC012146.7,9.16181678266424,-1.29044632080472,-11.822832759076,0
AC012309.5,-6.50404170043494,-2.03974361447466,3.18865648323653,0
AC012313.1,-6.33896643974435,-3.30615594148959,1.9173222775718,0
AC012314.8,-1.49998015111511,-1.03364016203604,1.45116279940253,0
AC012317.1,16.4247877546515,17.4310020843148,1.06126193803499,0
AC012322.1,1.0,8.25440273870019,8.25440273870019,0
AC012354.6,1.0,14.1202036552589,14.1202036552589,0
AC012358.4,1.0,2.97332255565255,2.97332255565255,0
AC012358.8,-7.74190199547043,-12.8371798487394,-1.65814290290036,0
AC012361.1,-1.41796290708712,-1.41796290708712,1.0,0
AC012363.13,-1.68654763707852,-1.68654763707852,1.0,0
AC012370.2,2.06576629626693,1.0,-2.06576629626693,0
AC012379.1,1.65451565374498,1.6412187192179,-1.00810186623597,0
AC012414.1,-21.0725307773787,-1.18000549034736,17.857993839652,0
AC012441.1,1.0,19.8037835162154,19.8037835162154,0
AC012442.6,1.0,5.26923261505704,5.26923261505704,0
AC012457.2,-3.65849158816756,-1.87299618652524,1.95328298823435,0
AC012462.1,1.0,2.66531060814197,2.66531060814197,0
AC012462.2,-4.0506581345899,-4.0506581345899,1.0,0
AC012487.2,-23.2385163881805,-1.11988811116413,20.7507483618376,0
AC012494.1,-16.6774540071712,2.05532634082155,34.2776105187789,0
AC012499.1,-4.16844137035907,-11.7778449718494,-2.82547933997566,0
AC012501.2,1.38175587679105,1.0,-1.38175587679105,0
AC012506.1,1.0,2.66530988966097,2.66530988966097,0
AC012506.2,-33.2393674527623,-1.00774191954403,32.9840079172274,0
AC012506.3,1.0,16.3226500853657,16.3226500853657,0
AC012506.4,1.0,3.91750342471524,3.91750342471524,0
AC012507.3,-16.3514869307426,1.72293503982473,28.1725497862125,0
AC012507.4,-2.79322304617599,-40.5471964512163,-14.5162759224426,0
AC012594.1,-3.49167840842375,1.27602483496823,4.45546836487104,0
AC013264.2,-1.70582468988586,2.58497299418426,4.4095107561677,0
AC013268.3,1.0,1.47974551809139,1.47974551809139,0
AC013269.5,-1.99194967553896,1.03955166054104,2.07073459292071,0
AC013271.3,1.6208144770009,4.33307042819737,2.6733907487149,0
AC013394.2,-1.00708564104288,-1.49928055332194,-1.48873193323397,0
AC013402.5,14.139812550727,1.0,-14.139812550727,0
AC013436.6,-4.03694414738268,-4.03694414738268,1.0,0
AC013448.2,1.0,1.46397698084358,1.46397698084358,0
AC013449.1,-6.42721512777779,-7.91259146545476,-1.2311073004632,0
AC013460.1,-18.9392305998071,-1.31730272848681,14.3772803245937,0
AC013480.2,-5.67030108855211,-1.45186850850534,3.90551971844169,0
AC013733.3,-4.70387733975568,2.48411771092789,11.6849850097195,0
AC015818.3,-13.8231005112102,-2.1922351169428,6.30548265757522,0
AC015849.16,-1.61511197823801,3.54264677855881,5.72177124671664,0
AC015849.2,2.71604763679337,-4.47882225289636,-12.1646945955967,0
AC015871.1,-4.02110192971413,-1.12564154096639,3.5722757053386,0
AC015922.5,-11.1645086431647,2.17663211441954,24.3010280544269,0
AC015922.6,-2.47811474291408,-2.47811474291408,1.0,0
AC015969.3,1.33839472235684,-3.09200287073631,-4.13832032370568,0
AC015971.2,1.60812152810674,1.0,-1.60812152810674,0
AC015977.6,-7.08351298203295,-2.00030419741061,3.54121787636228,0
AC016582.2,-2.44581082599825,-1.63697339400756,1.49410542343058,0
AC016586.1,-2.57206196207508,-1.23500752192435,2.08262858032424,0
AC016629.8,1.24767676943468,2.62548156554181,2.10429626475406,0
AC016700.2,1.0,1.40039759264736,1.40039759264736,0
AC016700.3,1.62018600286601,-1.88144965764924,-3.04829840042035,0
AC016700.5,-5.93764634659852,-5.93764634659852,1.0,0
AC016710.1,1.0,7.38114655598324,7.38114655598324,0
AC016722.3,1.0,1.41429535026712,1.41429535026712,0
AC016722.4,1.38821506556989,1.0,-1.38821506556989,0
AC016735.2,-4.50738635049529,11.8378732610473,53.3578683557377,0
AC016735.3,-13.4070366726673,-1.67117887252187,8.02250249396438,0
AC016738.4,-8.38783441516418,-1.42039932754653,5.90526498604627,0
AC016745.3,-1.6952060078897,-1.6952060078897,1.0,0
AC016747.3,2.86183524401198,2.86049378970627,-1.0004689589995,0
AC016757.3,-3.60103565232533,1.48776030399561,5.35747789680258,0
AC016768.1,1.0,8.86669432201218,8.86669432201218,0
AC016831.6,2.73954475356995,-3.29283119382757,-9.02085842144178,0
AC016831.7,-1.07289391087895,-3.26448668270107,-3.0426928977784,0
AC016907.3,1.01187067483978,5.94941151734036,5.8796165016665,0
AC016910.1,-5.8719995150827,6.53664071928834,38.3831511339309,0
AC016995.3,1.0,1.71025689583569,1.71025689583569,0
AC017002.1,-9.1722260214354,-12.883067034771,-1.40457365580213,0
AC017002.2,-4.33694330780838,1.2138076604405,5.26421500991399,0
AC017002.4,1.0,1.79484381524982,1.79484381524982,0
AC017006.2,1.0,2.08440403323429,2.08440403323429,0
AC017006.3,-2.38280225261099,-2.38280225261099,1.0,0
AC017048.2,1.0,22.579361978906,22.579361978906,0
AC017074.2,-1.02218706751756,-2.21432747433095,-2.16626441939689,0
AC017104.2,-1.70799794875319,1.4832878481472,2.53345260204595,0
AC017104.6,-2.89847002067762,-1.34575462088906,2.15378790136553,0
AC017116.11,2.68102921535062,1.0,-2.68102921535062,0
AC018359.1,4.60031376293106,1.0,-4.60031376293106,0
AC018462.2,-1.82755274788088,1.37459117707939,2.51213788288426,0
AC018470.1,-1.63029491622696,-1.03110557579442,1.58111347130569,0
AC018470.4,-6.60473752173206,1.84400727315227,12.1791840273356,0
AC018495.3,-3.0561416307282,-1.62947226664904,1.87554074609264,0
AC018638.1,-2.52470511979349,-3.20220308276292,-1.26834736368137,0
AC018685.1,-4.99911086603112,2.86728869355008,14.3338940639744,0
AC018685.2,-35.9005783477693,1.23446193724216,44.3178974953012,0
AC018696.5,-19.6974033141938,-13.9088554357881,1.41617715455663,0
AC018705.5,1.0,6.79865993077014,6.79865993077014,0
AC018720.10,-10.0216554786798,-2.44982278163424,4.09076752563894,0
AC018737.3,-1.69097546482916,3.49283149005327,5.90629235246276,0
AC018755.1,-3.49398017309546,7.62804709897004,26.6522453232397,0
AC018755.16,2.20364268039157,2.30573530892676,1.04632903031133,0
AC018755.2,-9.94914933308557,1.15115971757958,11.4530599364319,0
AC018766.4,1.32550965411675,-1.52879218854343,-2.02642880505259,0
AC018766.5,-2.09636929763007,-1.01492094819584,2.06554934288886,0
AC018766.6,5.00817119331383,1.0,-5.00817119331383,0
AC018799.1,4.43031799377711,1.0,-4.43031799377711,0
AC018804.6,7.68505587416126,2.11517402464063,-3.63329720610906,0
AC018866.1,1.0,13.1438473427069,13.1438473427069,0
AC018880.1,-6.57980122717865,1.21748046447651,8.01077945422858,0
AC018890.4,-9.09316918921391,-2.10778573623137,4.31408612028664,0
AC018890.6,2.00797320829436,-1.50955236898819,-3.03114071344557,0
AC018892.3,1.0,3.34853161221272,3.34853161221272,0
AC018892.9,1.0,1.80965607615749,1.80965607615749,0
AC019100.3,1.0,2.80670138852047,2.80670138852047,0
AC019118.2,1.61601744873857,10.6674854951295,6.601095491547,0
AC019118.3,-2.30580125251824,1.8054602732611,4.16303255945736,0
AC019171.1,1.0,1.44800868071954,1.44800868071954,0
AC019172.2,-3.81361138053488,5.08965947272085,19.4099832882154,0
AC019181.2,-1.59125816845741,-16.4347008774501,-10.3281172114153,0
AC019185.4,-1.41795228224046,-1.41795228224046,1.0,0
AC019186.1,2.27737679885336,1.0,-2.27737679885336,0
AC019221.4,-1.00166716300631,-8.00429613789405,-7.99097388185382,0
AC020571.3,1.7302175936077,-3.58860565427874,-6.20906863955315,0
AC020629.1,-2.51500683668218,-2.51500683668218,1.0,0
AC020663.1,1.0,1.40565709607585,1.40565709607585,0
AC020743.3,1.0,17.6357273642214,17.6357273642214,0
AC020907.1,-10.4630063608165,2.53773983237121,26.5523880081973,0
AC020907.2,-1.64792803397845,7.50548051995983,12.368491757321,0
AC020910.2,1.80986221633191,-5.2595358288079,-9.51903517200334,0
AC020922.1,-3.86479699569897,-3.86479699569897,1.0,0
AC021016.6,6.3733452285585,1.0,-6.3733452285585,0
AC021188.4,-3.55090195080652,-2.10802909329403,1.68446534352989,0
AC021218.2,-5.27021402582482,12.2704198343376,64.6677387136851,0
AC021224.1,-1.50743587161482,-2.10520567626209,-1.39654741929878,0
AC021860.1,1.35551935108723,1.13721977817805,-1.19195900132771,0
AC022007.5,3.64425820267619,-1.41927918040345,-5.17221979507283,0
AC022182.1,-6.44352342064825,-6.44352342064825,1.0,0
AC022182.3,6.37471451403009,9.70595566410796,1.52257103321979,0
AC022201.4,-2.59267114713309,-2.59267114713309,1.0,0
AC022210.2,-1.08955382232033,1.11001122710404,1.20941697530969,0
AC022311.1,-4.57458212507595,7.20506469126849,32.9601601466927,0
AC022400.2,32.8215109126006,24.6664408203123,-1.33061397676688,0
AC022498.1,1.68151543303172,1.35207153353695,-1.24365863145788,0
AC022596.2,-26.3975365790408,-1.34714732949633,19.5951370730255,0
AC022596.6,-3.98719829814618,1.13592375351612,4.5291532568433,0
AC022816.2,-1.68588593065473,-1.68588593065473,1.0,0
AC023137.2,1.0,12.3999628766077,12.3999628766077,0
AC023347.1,-3.03661897792035,-3.03661897792035,1.0,0
AC023490.1,2.77674103777529,4.49823235615191,1.6199682631391,0
AC023490.2,1.0,13.356035743728,13.356035743728,0
AC023590.1,-12.0955886949602,-12.0955886949602,1.0,0
AC023669.1,-1.62919010793826,-1.62919010793826,1.0,0
AC024028.1,-2.47811330282448,-2.47811330282448,1.0,0
AC024084.1,1.0,6.03445638632316,6.03445638632316,0
AC024132.1,-18.1231666496299,-1.26484004011878,14.3284257888673,0
AC024560.2,-19.6562948669902,2.71171530572835,53.3022756447269,0
AC024560.3,-1.37754698903268,-1.32178569626113,1.04218633393393,0
AC024580.1,1.58311983615631,1.37574560956637,-1.15073588107274,0
AC024592.12,-1.75954417063559,-1.08936403987338,1.61520309669861,0
AC024592.9,1.0,3.42373297120528,3.42373297120528,0
AC024704.2,-23.5217392905696,-23.5217392905696,1.0,0
AC024937.2,1.0,1.83351343039415,1.83351343039415,0
AC024937.4,-5.05667440349643,-2.43141320920721,2.07972646703899,0
AC024937.6,1.0,16.6432358451647,16.6432358451647,0
AC025016.1,1.0,4.50611307538631,4.50611307538631,0
AC025165.8,-25.7508172230563,1.54284233002342,39.7294508444275,0
AC025171.1,-2.02880096395464,-2.91145266734629,-1.43506076696215,0
AC025278.1,2.03272337768034,11.6409584479498,5.72677944070972,0
AC025335.1,1.13891310645209,1.60931563083416,1.41302758017023,0
AC025627.7,-1.56879336053971,-1.56879336053971,1.0,0
AC025627.9,3.34727924523373,5.26529144910593,1.5730063324126,0
AC026150.5,-3.14395105389868,1.5674434547536,4.92796550149915,0
AC026150.6,2.29753354719694,6.57898681484654,2.86349978344085,0
AC026150.8,4.49063915931322,-1.89476483770382,-8.50870517788253,0
AC026202.3,6.25880847382168,1.0,-6.25880847382168,0
AC026202.5,-4.72420259918623,-4.72420259918623,1.0,0
AC026461.1,1.0,17.9201319163093,17.9201319163093,0
AC026740.1,3.74052131198977,1.03674613506586,-3.60794333875395,0
