gene_id,gene_symbol,type_of_gene,crewID,Timepoint,z_counts
ENSG00000086506,HBQ1,alpha globin locus,C003,L-3,1.58775444681295
ENSG00000086506,HBQ1,alpha globin locus,C003,L-44,-0.182631930928701
ENSG00000086506,HBQ1,alpha globin locus,C003,L-92,0.984716446487069
ENSG00000086506,HBQ1,alpha globin locus,C003,R+1,-0.882757609357434
ENSG00000086506,HBQ1,alpha globin locus,C003,R+194,-0.445689628449319
ENSG00000086506,HBQ1,alpha globin locus,C003,R+45,-0.0618160027874247
ENSG00000086506,HBQ1,alpha globin locus,C003,R+82,-0.377888259023987
ENSG00000086506,HBQ1,alpha globin locus,C004,L-44,-0.960213607622738
ENSG00000086506,HBQ1,alpha globin locus,C004,R+1,-0.869598763203709
ENSG00000086506,HBQ1,alpha globin locus,C004,R+194,-0.895795776091143
ENSG00000086506,HBQ1,alpha globin locus,C004,R+45,1.46984744529176
ENSG00000007392,LUC7L,alpha globin locus,C001,L-3,1.03932263230847
ENSG00000007392,LUC7L,alpha globin locus,C001,L-44,-1.28794656900861
ENSG00000007392,LUC7L,alpha globin locus,C001,L-92,-0.853911485409022
ENSG00000007392,LUC7L,alpha globin locus,C001,R+1,-1.56388516271554
ENSG00000007392,LUC7L,alpha globin locus,C001,R+194,-1.18324468523604
ENSG00000007392,LUC7L,alpha globin locus,C001,R+45,2.07766703141837
ENSG00000007392,LUC7L,alpha globin locus,C001,R+82,-0.40396297647136
ENSG00000007392,LUC7L,alpha globin locus,C002,L-3,0.433201736165207
ENSG00000007392,LUC7L,alpha globin locus,C002,L-44,0.754458711307886
ENSG00000007392,LUC7L,alpha globin locus,C002,L-92,-0.800753952177276
ENSG00000007392,LUC7L,alpha globin locus,C002,R+1,-0.0566589206415378
ENSG00000007392,LUC7L,alpha globin locus,C002,R+194,0.125716071175343
ENSG00000007392,LUC7L,alpha globin locus,C002,R+45,0.82026373522908
ENSG00000007392,LUC7L,alpha globin locus,C002,R+82,0.955531092895851
ENSG00000007392,LUC7L,alpha globin locus,C003,L-3,0.49661846991614
ENSG00000007392,LUC7L,alpha globin locus,C003,L-44,-1.15106320484995
ENSG00000007392,LUC7L,alpha globin locus,C003,L-92,-1.25545374623762
ENSG00000007392,LUC7L,alpha globin locus,C003,R+1,-1.24869232403178
ENSG00000007392,LUC7L,alpha globin locus,C003,R+194,-0.618551150596734
ENSG00000007392,LUC7L,alpha globin locus,C003,R+45,1.38213427316539
ENSG00000007392,LUC7L,alpha globin locus,C003,R+82,-0.380246672073554
ENSG00000007392,LUC7L,alpha globin locus,C004,L-44,1.01618525379493
ENSG00000007392,LUC7L,alpha globin locus,C004,R+1,0.567204660522049
ENSG00000007392,LUC7L,alpha globin locus,C004,R+194,0.739849390640766
ENSG00000007392,LUC7L,alpha globin locus,C004,R+45,0.396217790909532
ENSG00000179588,FOG1,Trans-acting factors,C001,L-3,-0.276334288261302
ENSG00000179588,FOG1,Trans-acting factors,C001,L-44,-1.64777113953848
ENSG00000179588,FOG1,Trans-acting factors,C001,L-92,-0.974689998811327
ENSG00000179588,FOG1,Trans-acting factors,C001,R+1,1.28194776542398
ENSG00000179588,FOG1,Trans-acting factors,C001,R+194,1.2358944110519
ENSG00000179588,FOG1,Trans-acting factors,C001,R+45,0.918240267351906
ENSG00000179588,FOG1,Trans-acting factors,C001,R+82,2.76385354790334
ENSG00000179588,FOG1,Trans-acting factors,C002,L-3,-1.52957385086412
ENSG00000179588,FOG1,Trans-acting factors,C002,L-44,0.280673772716528
ENSG00000179588,FOG1,Trans-acting factors,C002,L-92,-0.735836119675264
ENSG00000179588,FOG1,Trans-acting factors,C002,R+1,0.148972013998826
ENSG00000179588,FOG1,Trans-acting factors,C002,R+194,0.41923347684912
ENSG00000179588,FOG1,Trans-acting factors,C002,R+45,0.582599942440937
ENSG00000179588,FOG1,Trans-acting factors,C002,R+82,0.302852906567535
ENSG00000179588,FOG1,Trans-acting factors,C003,L-3,0.175681660045608
ENSG00000179588,FOG1,Trans-acting factors,C003,L-44,-0.425591161494116
ENSG00000179588,FOG1,Trans-acting factors,C003,L-92,-0.631595898853252
ENSG00000179588,FOG1,Trans-acting factors,C003,R+1,-1.33610588170439
ENSG00000179588,FOG1,Trans-acting factors,C003,R+194,0.5511265036186
ENSG00000179588,FOG1,Trans-acting factors,C003,R+45,-0.18779286554821
ENSG00000179588,FOG1,Trans-acting factors,C003,R+82,0.539007031216722
ENSG00000179588,FOG1,Trans-acting factors,C004,L-44,-0.467138813216471
ENSG00000179588,FOG1,Trans-acting factors,C004,R+1,-1.06193437038753
ENSG00000179588,FOG1,Trans-acting factors,C004,R+194,0.603872494332403
ENSG00000179588,FOG1,Trans-acting factors,C004,R+45,-0.529591405162943
ENSG00000170004,CHD3,Trans-acting factors,C001,L-3,0.011338292074723
ENSG00000170004,CHD3,Trans-acting factors,C001,L-44,-1.41386021615648
ENSG00000170004,CHD3,Trans-acting factors,C001,L-92,-1.26566463200337
ENSG00000170004,CHD3,Trans-acting factors,C001,R+1,-0.0452917070042542
ENSG00000170004,CHD3,Trans-acting factors,C001,R+194,1.28103824540348
ENSG00000170004,CHD3,Trans-acting factors,C001,R+45,0.734848747082397
ENSG00000170004,CHD3,Trans-acting factors,C001,R+82,1.4371199739765
ENSG00000170004,CHD3,Trans-acting factors,C002,L-3,-0.215151103524583
ENSG00000170004,CHD3,Trans-acting factors,C002,L-44,-0.23125602896516
ENSG00000170004,CHD3,Trans-acting factors,C002,L-92,-1.16374722144348
ENSG00000170004,CHD3,Trans-acting factors,C002,R+1,-0.363103390451817
ENSG00000170004,CHD3,Trans-acting factors,C002,R+194,0.834457110183599
ENSG00000170004,CHD3,Trans-acting factors,C002,R+45,0.661063813116308
ENSG00000170004,CHD3,Trans-acting factors,C002,R+82,0.873758817750408
ENSG00000170004,CHD3,Trans-acting factors,C003,L-3,-0.597666760188666
ENSG00000170004,CHD3,Trans-acting factors,C003,L-44,-1.24658500980548
ENSG00000170004,CHD3,Trans-acting factors,C003,L-92,-1.20619227411765
ENSG00000170004,CHD3,Trans-acting factors,C003,R+1,-0.732979448910072
ENSG00000170004,CHD3,Trans-acting factors,C003,R+194,1.33457433385419
ENSG00000170004,CHD3,Trans-acting factors,C003,R+45,-0.553815172279235
ENSG00000170004,CHD3,Trans-acting factors,C003,R+82,1.2093356732797
ENSG00000170004,CHD3,Trans-acting factors,C004,L-44,-0.482893459529839
ENSG00000170004,CHD3,Trans-acting factors,C004,R+1,-0.0899950792501305
ENSG00000170004,CHD3,Trans-acting factors,C004,R+194,2.06716848670935
ENSG00000170004,CHD3,Trans-acting factors,C004,R+45,-0.836501989800458
ENSG00000073584,SMARCE1,Trans-acting factors,C001,L-3,0.628853444925311
ENSG00000073584,SMARCE1,Trans-acting factors,C001,L-44,-0.731900933528184
ENSG00000073584,SMARCE1,Trans-acting factors,C001,L-92,-0.451317159869489
ENSG00000073584,SMARCE1,Trans-acting factors,C001,R+1,0.226241397497952
ENSG00000073584,SMARCE1,Trans-acting factors,C001,R+194,-0.542455052839417
ENSG00000073584,SMARCE1,Trans-acting factors,C001,R+45,-0.970391279712116
ENSG00000073584,SMARCE1,Trans-acting factors,C001,R+82,-0.249815745303845
ENSG00000073584,SMARCE1,Trans-acting factors,C002,L-3,-0.315410705361231
ENSG00000073584,SMARCE1,Trans-acting factors,C002,L-44,-0.722092849447432
ENSG00000073584,SMARCE1,Trans-acting factors,C002,L-92,0.149617440689031
ENSG00000073584,SMARCE1,Trans-acting factors,C002,R+1,-1.53830492053957
ENSG00000073584,SMARCE1,Trans-acting factors,C002,R+194,0.612588735179867
ENSG00000073584,SMARCE1,Trans-acting factors,C002,R+45,3.35470532450896
ENSG00000073584,SMARCE1,Trans-acting factors,C002,R+82,0.756631390726379
ENSG00000073584,SMARCE1,Trans-acting factors,C003,L-3,0.0878562885734067
ENSG00000073584,SMARCE1,Trans-acting factors,C003,L-44,-1.38514115158257
ENSG00000073584,SMARCE1,Trans-acting factors,C003,L-92,-0.754611751626361
ENSG00000073584,SMARCE1,Trans-acting factors,C003,R+1,0.107973876912789
ENSG00000073584,SMARCE1,Trans-acting factors,C003,R+194,-0.540014622369252
ENSG00000073584,SMARCE1,Trans-acting factors,C003,R+45,0.403394813353981
ENSG00000073584,SMARCE1,Trans-acting factors,C003,R+82,0.0721304152421743
ENSG00000073584,SMARCE1,Trans-acting factors,C004,L-44,-0.845460699439309
ENSG00000073584,SMARCE1,Trans-acting factors,C004,R+1,0.808854508408651
ENSG00000073584,SMARCE1,Trans-acting factors,C004,R+194,1.29247640184373
ENSG00000073584,SMARCE1,Trans-acting factors,C004,R+45,0.545592833756538
ENSG00000134046,MBD2,Trans-acting factors,C001,L-3,-0.036963734884404
ENSG00000134046,MBD2,Trans-acting factors,C001,L-44,-2.01095888505334
ENSG00000134046,MBD2,Trans-acting factors,C001,L-92,-1.03311736871349
ENSG00000134046,MBD2,Trans-acting factors,C001,R+1,0.803879813899814
ENSG00000134046,MBD2,Trans-acting factors,C001,R+194,-0.0277512072884003
ENSG00000134046,MBD2,Trans-acting factors,C001,R+45,0.466815886873113
ENSG00000134046,MBD2,Trans-acting factors,C001,R+82,0.994098772432519
ENSG00000134046,MBD2,Trans-acting factors,C002,L-3,-0.229114924469635
ENSG00000134046,MBD2,Trans-acting factors,C002,L-44,-0.61030644958935
ENSG00000134046,MBD2,Trans-acting factors,C002,L-92,-0.897874943322961
ENSG00000134046,MBD2,Trans-acting factors,C002,R+1,-0.599426311302627
ENSG00000134046,MBD2,Trans-acting factors,C002,R+194,0.40219334562258
ENSG00000134046,MBD2,Trans-acting factors,C002,R+45,1.26549162733466
ENSG00000134046,MBD2,Trans-acting factors,C002,R+82,0.683552986095025
ENSG00000134046,MBD2,Trans-acting factors,C003,L-3,-0.212865062512342
ENSG00000134046,MBD2,Trans-acting factors,C003,L-44,-1.87348666526517
ENSG00000134046,MBD2,Trans-acting factors,C003,L-92,-0.940295973246957
ENSG00000134046,MBD2,Trans-acting factors,C003,R+1,-0.899735447658702
ENSG00000134046,MBD2,Trans-acting factors,C003,R+194,0.79507616550282
ENSG00000134046,MBD2,Trans-acting factors,C003,R+45,1.40400979379274
ENSG00000134046,MBD2,Trans-acting factors,C003,R+82,0.101854859402059
ENSG00000134046,MBD2,Trans-acting factors,C004,L-44,-0.929475975467561
ENSG00000134046,MBD2,Trans-acting factors,C004,R+1,0.520429338708879
ENSG00000134046,MBD2,Trans-acting factors,C004,R+194,1.19258130229606
ENSG00000134046,MBD2,Trans-acting factors,C004,R+45,1.67138905681466
ENSG00000071655,MBD3,Trans-acting factors,C001,L-3,0.208061379132495
ENSG00000071655,MBD3,Trans-acting factors,C001,L-44,-1.79036675415727
ENSG00000071655,MBD3,Trans-acting factors,C001,L-92,-1.40392728667981
ENSG00000071655,MBD3,Trans-acting factors,C001,R+1,1.61525741100044
ENSG00000071655,MBD3,Trans-acting factors,C001,R+194,1.07231680902748
ENSG00000071655,MBD3,Trans-acting factors,C001,R+45,1.34250721531313
ENSG00000071655,MBD3,Trans-acting factors,C001,R+82,1.29083912454857
ENSG00000071655,MBD3,Trans-acting factors,C002,L-3,-0.54726399516201
ENSG00000071655,MBD3,Trans-acting factors,C002,L-44,-0.000695145101942679
ENSG00000071655,MBD3,Trans-acting factors,C002,L-92,-1.14176605876297
ENSG00000071655,MBD3,Trans-acting factors,C002,R+1,-0.501688808687922
ENSG00000071655,MBD3,Trans-acting factors,C002,R+194,0.383246886061617
ENSG00000071655,MBD3,Trans-acting factors,C002,R+45,0.505664719873111
ENSG00000071655,MBD3,Trans-acting factors,C002,R+82,0.337107747479497
ENSG00000071655,MBD3,Trans-acting factors,C003,L-3,-0.882724932638064
ENSG00000071655,MBD3,Trans-acting factors,C003,L-44,-0.914600390122937
ENSG00000071655,MBD3,Trans-acting factors,C003,L-92,-1.09261515369453
ENSG00000071655,MBD3,Trans-acting factors,C003,R+1,-0.0788352665269675
ENSG00000071655,MBD3,Trans-acting factors,C003,R+194,0.769060682013471
ENSG00000071655,MBD3,Trans-acting factors,C003,R+45,-0.962987661294242
ENSG00000071655,MBD3,Trans-acting factors,C003,R+82,0.757631637968726
ENSG00000071655,MBD3,Trans-acting factors,C004,L-44,-0.795370921443681
ENSG00000071655,MBD3,Trans-acting factors,C004,R+1,1.09552152479363
ENSG00000071655,MBD3,Trans-acting factors,C004,R+194,1.40941255389545
ENSG00000071655,MBD3,Trans-acting factors,C004,R+45,-0.673785316835277
ENSG00000071564,E2A,Trans-acting factors,C001,L-3,-0.086901820024535
ENSG00000071564,E2A,Trans-acting factors,C001,L-44,-1.54669833898545
ENSG00000071564,E2A,Trans-acting factors,C001,L-92,-1.10851406992674
ENSG00000071564,E2A,Trans-acting factors,C001,R+1,0.342126158189553
ENSG00000071564,E2A,Trans-acting factors,C001,R+194,-0.0327884595047351
ENSG00000071564,E2A,Trans-acting factors,C001,R+45,0.48907929907012
ENSG00000071564,E2A,Trans-acting factors,C001,R+82,0.482576734210869
ENSG00000071564,E2A,Trans-acting factors,C002,L-3,0.323361252679919
ENSG00000071564,E2A,Trans-acting factors,C002,L-44,-0.749027611994731
ENSG00000071564,E2A,Trans-acting factors,C002,L-92,-0.679664706863314
ENSG00000071564,E2A,Trans-acting factors,C002,R+1,-0.406339377025678
ENSG00000071564,E2A,Trans-acting factors,C002,R+194,1.47600950456271
ENSG00000071564,E2A,Trans-acting factors,C002,R+45,2.11027868211879
ENSG00000071564,E2A,Trans-acting factors,C002,R+82,0.928035769761945
ENSG00000071564,E2A,Trans-acting factors,C003,L-3,-0.104199956489536
ENSG00000071564,E2A,Trans-acting factors,C003,L-44,-1.29671003859538
ENSG00000071564,E2A,Trans-acting factors,C003,L-92,-1.19210018664119
ENSG00000071564,E2A,Trans-acting factors,C003,R+1,-0.858184845156831
ENSG00000071564,E2A,Trans-acting factors,C003,R+194,0.877778612480483
ENSG00000071564,E2A,Trans-acting factors,C003,R+45,-0.633837885721515
ENSG00000071564,E2A,Trans-acting factors,C003,R+82,0.825774338605533
ENSG00000071564,E2A,Trans-acting factors,C004,L-44,-0.813627054830285
ENSG00000071564,E2A,Trans-acting factors,C004,R+1,0.560162407404737
ENSG00000071564,E2A,Trans-acting factors,C004,R+194,1.91011702830229
ENSG00000071564,E2A,Trans-acting factors,C004,R+45,-0.816705435627028
ENSG00000178951,LRF,Trans-acting factors,C001,L-3,-0.200125596771812
ENSG00000178951,LRF,Trans-acting factors,C001,L-44,-1.68171436640646
ENSG00000178951,LRF,Trans-acting factors,C001,L-92,-1.20913883750541
ENSG00000178951,LRF,Trans-acting factors,C001,R+1,1.27541306519511
ENSG00000178951,LRF,Trans-acting factors,C001,R+194,1.55454202529925
ENSG00000178951,LRF,Trans-acting factors,C001,R+45,0.492851493513848
ENSG00000178951,LRF,Trans-acting factors,C001,R+82,1.42847433272101
ENSG00000178951,LRF,Trans-acting factors,C002,L-3,-0.422573617973597
ENSG00000178951,LRF,Trans-acting factors,C002,L-44,-0.510714993046838
ENSG00000178951,LRF,Trans-acting factors,C002,L-92,-1.13929988155469
ENSG00000178951,LRF,Trans-acting factors,C002,R+1,0.832476095985005
ENSG00000178951,LRF,Trans-acting factors,C002,R+194,0.533158514310406
ENSG00000178951,LRF,Trans-acting factors,C002,R+45,0.432558399147863
ENSG00000178951,LRF,Trans-acting factors,C002,R+82,1.12247094250513
ENSG00000178951,LRF,Trans-acting factors,C003,L-3,-0.207594874298256
ENSG00000178951,LRF,Trans-acting factors,C003,L-44,-1.44880578871323
ENSG00000178951,LRF,Trans-acting factors,C003,L-92,-1.2333099359768
ENSG00000178951,LRF,Trans-acting factors,C003,R+1,-0.972544276896103
ENSG00000178951,LRF,Trans-acting factors,C003,R+194,1.23125955893114
ENSG00000178951,LRF,Trans-acting factors,C003,R+45,-0.431880092809248
ENSG00000178951,LRF,Trans-acting factors,C003,R+82,0.989792134637968
ENSG00000178951,LRF,Trans-acting factors,C004,L-44,-0.84412877755836
ENSG00000178951,LRF,Trans-acting factors,C004,R+1,-0.0778367078866247
ENSG00000178951,LRF,Trans-acting factors,C004,R+194,0.968955743392702
ENSG00000178951,LRF,Trans-acting factors,C004,R+45,-0.482284558242014
ENSG00000090339,ICAM,Trans-acting factors,C001,L-3,-0.378329372087131
ENSG00000090339,ICAM,Trans-acting factors,C001,L-44,-0.744188326493073
ENSG00000090339,ICAM,Trans-acting factors,C001,L-92,-0.658942103342727
ENSG00000090339,ICAM,Trans-acting factors,C001,R+1,4.36641374527262
ENSG00000090339,ICAM,Trans-acting factors,C001,R+194,-0.664808726508293
ENSG00000090339,ICAM,Trans-acting factors,C001,R+45,0.490784264620158
ENSG00000090339,ICAM,Trans-acting factors,C001,R+82,-0.332409182117591
ENSG00000090339,ICAM,Trans-acting factors,C002,L-3,-0.329328477400748
ENSG00000090339,ICAM,Trans-acting factors,C002,L-44,-0.690726042119156
ENSG00000090339,ICAM,Trans-acting factors,C002,L-92,0.903168980919592
ENSG00000090339,ICAM,Trans-acting factors,C002,R+1,0.266044338660068
ENSG00000090339,ICAM,Trans-acting factors,C002,R+194,-0.183057715613049
ENSG00000090339,ICAM,Trans-acting factors,C002,R+45,-0.298791293930687
ENSG00000090339,ICAM,Trans-acting factors,C002,R+82,-0.000510743781541262
ENSG00000090339,ICAM,Trans-acting factors,C003,L-3,-0.299457841978607
ENSG00000090339,ICAM,Trans-acting factors,C003,L-44,-0.761629539075322
ENSG00000090339,ICAM,Trans-acting factors,C003,L-92,-0.413205329445785
ENSG00000090339,ICAM,Trans-acting factors,C003,R+1,-0.182726921815923
ENSG00000090339,ICAM,Trans-acting factors,C003,R+194,-0.260039141478771
ENSG00000090339,ICAM,Trans-acting factors,C003,R+45,0.175515345295668
ENSG00000090339,ICAM,Trans-acting factors,C003,R+82,-0.303995555422859
ENSG00000090339,ICAM,Trans-acting factors,C004,L-44,-0.0685814869614565
ENSG00000090339,ICAM,Trans-acting factors,C004,R+1,-0.0914132236278798
ENSG00000090339,ICAM,Trans-acting factors,C004,R+194,-0.110055329193758
ENSG00000090339,ICAM,Trans-acting factors,C004,R+45,0.570269677626249
ENSG00000127616,BRG1,Trans-acting factors,C001,L-3,-0.309618061376217
ENSG00000127616,SMARCA4,Trans-acting factors,C001,L-3,-0.309618061376217
ENSG00000127616,BRG1,Trans-acting factors,C001,L-44,-1.39185487583632
ENSG00000127616,SMARCA4,Trans-acting factors,C001,L-44,-1.39185487583632
ENSG00000127616,BRG1,Trans-acting factors,C001,L-92,-1.28701062696714
ENSG00000127616,SMARCA4,Trans-acting factors,C001,L-92,-1.28701062696714
ENSG00000127616,BRG1,Trans-acting factors,C001,R+1,0.294512683555646
ENSG00000127616,SMARCA4,Trans-acting factors,C001,R+1,0.294512683555646
ENSG00000127616,BRG1,Trans-acting factors,C001,R+194,1.2707872739809
ENSG00000127616,SMARCA4,Trans-acting factors,C001,R+194,1.2707872739809
ENSG00000127616,BRG1,Trans-acting factors,C001,R+45,0.564663541434981
ENSG00000127616,SMARCA4,Trans-acting factors,C001,R+45,0.564663541434981
ENSG00000127616,BRG1,Trans-acting factors,C001,R+82,1.17103349356828
ENSG00000127616,SMARCA4,Trans-acting factors,C001,R+82,1.17103349356828
ENSG00000127616,BRG1,Trans-acting factors,C002,L-3,-0.538294992261428
ENSG00000127616,SMARCA4,Trans-acting factors,C002,L-3,-0.538294992261428
ENSG00000127616,BRG1,Trans-acting factors,C002,L-44,-0.40814237805646
ENSG00000127616,SMARCA4,Trans-acting factors,C002,L-44,-0.40814237805646
ENSG00000127616,BRG1,Trans-acting factors,C002,L-92,-1.11624882976586
ENSG00000127616,SMARCA4,Trans-acting factors,C002,L-92,-1.11624882976586
ENSG00000127616,BRG1,Trans-acting factors,C002,R+1,-0.179226716067832
ENSG00000127616,SMARCA4,Trans-acting factors,C002,R+1,-0.179226716067832
ENSG00000127616,BRG1,Trans-acting factors,C002,R+194,1.11517811077228
ENSG00000127616,SMARCA4,Trans-acting factors,C002,R+194,1.11517811077228
ENSG00000127616,BRG1,Trans-acting factors,C002,R+45,0.500859767730044
ENSG00000127616,SMARCA4,Trans-acting factors,C002,R+45,0.500859767730044
ENSG00000127616,BRG1,Trans-acting factors,C002,R+82,1.21683031402685
ENSG00000127616,SMARCA4,Trans-acting factors,C002,R+82,1.21683031402685
ENSG00000127616,BRG1,Trans-acting factors,C003,L-3,-0.569952419828746
ENSG00000127616,SMARCA4,Trans-acting factors,C003,L-3,-0.569952419828746
ENSG00000127616,BRG1,Trans-acting factors,C003,L-44,-1.19953317479075
ENSG00000127616,SMARCA4,Trans-acting factors,C003,L-44,-1.19953317479075
ENSG00000127616,BRG1,Trans-acting factors,C003,L-92,-1.15502843003049
ENSG00000127616,SMARCA4,Trans-acting factors,C003,L-92,-1.15502843003049
ENSG00000127616,BRG1,Trans-acting factors,C003,R+1,-0.838129298420473
ENSG00000127616,SMARCA4,Trans-acting factors,C003,R+1,-0.838129298420473
ENSG00000127616,BRG1,Trans-acting factors,C003,R+194,2.15220108716926
ENSG00000127616,SMARCA4,Trans-acting factors,C003,R+194,2.15220108716926
ENSG00000127616,BRG1,Trans-acting factors,C003,R+45,0.0115519609874715
ENSG00000127616,SMARCA4,Trans-acting factors,C003,R+45,0.0115519609874715
ENSG00000127616,BRG1,Trans-acting factors,C003,R+82,0.795617319585849
ENSG00000127616,SMARCA4,Trans-acting factors,C003,R+82,0.795617319585849
ENSG00000127616,BRG1,Trans-acting factors,C004,L-44,-0.470463658476794
ENSG00000127616,SMARCA4,Trans-acting factors,C004,L-44,-0.470463658476794
ENSG00000127616,BRG1,Trans-acting factors,C004,R+1,-0.180260420889111
ENSG00000127616,SMARCA4,Trans-acting factors,C004,R+1,-0.180260420889111
ENSG00000127616,BRG1,Trans-acting factors,C004,R+194,1.44536808213572
ENSG00000127616,SMARCA4,Trans-acting factors,C004,R+194,1.44536808213572
ENSG00000127616,BRG1,Trans-acting factors,C004,R+45,-0.894839752179674
ENSG00000127616,SMARCA4,Trans-acting factors,C004,R+45,-0.894839752179674
ENSG00000159216,RUNX1,Trans-acting factors,C001,L-3,-0.237113835405672
ENSG00000159216,RUNX1,Trans-acting factors,C001,L-44,0.209870893500577
ENSG00000159216,RUNX1,Trans-acting factors,C001,L-92,-0.555162524786054
ENSG00000159216,RUNX1,Trans-acting factors,C001,R+1,-1.26688649768518
ENSG00000159216,RUNX1,Trans-acting factors,C001,R+194,0.232799391339966
ENSG00000159216,RUNX1,Trans-acting factors,C001,R+45,1.20626623290987
ENSG00000159216,RUNX1,Trans-acting factors,C001,R+82,-0.0237272688057037
ENSG00000159216,RUNX1,Trans-acting factors,C002,L-3,-0.791248704408969
ENSG00000159216,RUNX1,Trans-acting factors,C002,L-44,1.28434340596108
ENSG00000159216,RUNX1,Trans-acting factors,C002,L-92,-0.88121521899299
ENSG00000159216,RUNX1,Trans-acting factors,C002,R+1,-1.25747924871423
ENSG00000159216,RUNX1,Trans-acting factors,C002,R+194,0.0742271090787619
ENSG00000159216,RUNX1,Trans-acting factors,C002,R+45,-1.68128519197978
ENSG00000159216,RUNX1,Trans-acting factors,C002,R+82,-0.314855162540569
ENSG00000159216,RUNX1,Trans-acting factors,C003,L-3,-0.534066830292361
ENSG00000159216,RUNX1,Trans-acting factors,C003,L-44,1.47023889680156
ENSG00000159216,RUNX1,Trans-acting factors,C003,L-92,-0.910219479842796
ENSG00000159216,RUNX1,Trans-acting factors,C003,R+1,0.127816526848704
ENSG00000159216,RUNX1,Trans-acting factors,C003,R+194,0.110149018960785
ENSG00000159216,RUNX1,Trans-acting factors,C003,R+45,2.4400696433073
ENSG00000159216,RUNX1,Trans-acting factors,C003,R+82,0.177709902733802
ENSG00000159216,RUNX1,Trans-acting factors,C004,L-44,1.2874375192066
ENSG00000159216,RUNX1,Trans-acting factors,C004,R+1,-0.589196014687256
ENSG00000159216,RUNX1,Trans-acting factors,C004,R+194,-0.663623967891761
ENSG00000159216,RUNX1,Trans-acting factors,C004,R+45,1.08515140538432
ENSG00000100030,MAPK1,Trans-acting factors,C001,L-3,0.385035319107924
ENSG00000100030,MAPK1,Trans-acting factors,C001,L-44,-2.08789798162733
ENSG00000100030,MAPK1,Trans-acting factors,C001,L-92,-1.10179434897777
ENSG00000100030,MAPK1,Trans-acting factors,C001,R+1,0.0358423960977404
ENSG00000100030,MAPK1,Trans-acting factors,C001,R+194,0.797199443994762
ENSG00000100030,MAPK1,Trans-acting factors,C001,R+45,0.821432356666878
ENSG00000100030,MAPK1,Trans-acting factors,C001,R+82,0.127092934732495
ENSG00000100030,MAPK1,Trans-acting factors,C002,L-3,-0.0580883634530223
ENSG00000100030,MAPK1,Trans-acting factors,C002,L-44,-0.862377581206301
ENSG00000100030,MAPK1,Trans-acting factors,C002,L-92,-0.607071191284992
ENSG00000100030,MAPK1,Trans-acting factors,C002,R+1,-0.463903882661603
ENSG00000100030,MAPK1,Trans-acting factors,C002,R+194,0.743074467956092
ENSG00000100030,MAPK1,Trans-acting factors,C002,R+45,0.0220367256225272
ENSG00000100030,MAPK1,Trans-acting factors,C002,R+82,1.54279241719959
ENSG00000100030,MAPK1,Trans-acting factors,C003,L-3,0.248623491340377
ENSG00000100030,MAPK1,Trans-acting factors,C003,L-44,-1.61964952104696
ENSG00000100030,MAPK1,Trans-acting factors,C003,L-92,-0.696285294670624
ENSG00000100030,MAPK1,Trans-acting factors,C003,R+1,-0.802637526843702
ENSG00000100030,MAPK1,Trans-acting factors,C003,R+194,1.21601824826267
ENSG00000100030,MAPK1,Trans-acting factors,C003,R+45,1.94497757573925
ENSG00000100030,MAPK1,Trans-acting factors,C003,R+82,0.690842723633912
ENSG00000100030,MAPK1,Trans-acting factors,C004,L-44,-1.22105584799995
ENSG00000100030,MAPK1,Trans-acting factors,C004,R+1,-0.487160834650232
ENSG00000100030,MAPK1,Trans-acting factors,C004,R+194,1.15184828522355
ENSG00000100030,MAPK1,Trans-acting factors,C004,R+45,0.281105988844724
ENSG00000099956,SMARCB1,Trans-acting factors,C001,L-3,1.28328651443657
ENSG00000099956,SMARCB1,Trans-acting factors,C001,L-44,-2.02528260661221
ENSG00000099956,SMARCB1,Trans-acting factors,C001,L-92,-0.888645955895514
ENSG00000099956,SMARCB1,Trans-acting factors,C001,R+1,0.108126397150235
ENSG00000099956,SMARCB1,Trans-acting factors,C001,R+194,0.528189027989034
ENSG00000099956,SMARCB1,Trans-acting factors,C001,R+45,0.514320633774847
ENSG00000099956,SMARCB1,Trans-acting factors,C001,R+82,-0.541349040405746
ENSG00000099956,SMARCB1,Trans-acting factors,C002,L-3,0.201626117660102
ENSG00000099956,SMARCB1,Trans-acting factors,C002,L-44,-0.862270842131718
ENSG00000099956,SMARCB1,Trans-acting factors,C002,L-92,-0.516746628942687
ENSG00000099956,SMARCB1,Trans-acting factors,C002,R+1,-0.530757610891311
ENSG00000099956,SMARCB1,Trans-acting factors,C002,R+194,0.746521528483868
ENSG00000099956,SMARCB1,Trans-acting factors,C002,R+45,1.97648220238051
ENSG00000099956,SMARCB1,Trans-acting factors,C002,R+82,0.363364832293355
ENSG00000099956,SMARCB1,Trans-acting factors,C003,L-3,1.02291130478916
ENSG00000099956,SMARCB1,Trans-acting factors,C003,L-44,-1.68911326991748
ENSG00000099956,SMARCB1,Trans-acting factors,C003,L-92,-1.20765629757196
ENSG00000099956,SMARCB1,Trans-acting factors,C003,R+1,0.139739769621119
ENSG00000099956,SMARCB1,Trans-acting factors,C003,R+194,0.533776033429297
ENSG00000099956,SMARCB1,Trans-acting factors,C003,R+45,-0.352469738807957
ENSG00000099956,SMARCB1,Trans-acting factors,C003,R+82,0.943569167162577
ENSG00000099956,SMARCB1,Trans-acting factors,C004,L-44,-1.3171282830185
