SuperPathway,SubPathway,metabolite_name,annotation_confidence,Formula,Mass,RT,CAS ID,Mode,KEGG,HMDB,C001_June_Pre,C002_June_Pre,C003_June_Pre,C004_June_Pre,C001_Aug_Pre,C002_Aug_Pre,C003_Aug_Pre,C004_Aug_Pre,C001_Sept_Pre,C002_Sept_Pre,C003_Sept_Pre,C004_Sept_Pre,C001_Sept_Post,C002_Sept_Post,C003_Sept_Post,C004_Sept_Post,C001_Nov_Post,C002_Nov_Post,C003_Nov_Post,C004_Nov_Post,C001_Dec_Post,C002_Dec_Post,C003_Dec_Post,C004_Dec_Post
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:1),1,C26H52NO7P,521.3498,10.06,,ANPPOS,C04230,HMDB10385,11708546.0,10766875.0,11347791.0,15498009.0,20486319.0,20642820.0,12518720.0,15141893.0,18575291.0,22678410.0,18052778.0,19941416.0,12212063.0,11822964.0,7783214.0,10660440.0,13397747.0,13907720.0,15229003.0,13139506.0,18439780.0,13870122.0,17106561.0,18847638.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:0),1,C26H54NO7P,523.3656,10.0,,ANPPOS,C04230,HMDB10384,14074307.0,18510244.0,11743570.0,19389308.0,26596732.0,27237402.0,15920222.0,15283105.0,35916935.0,41111675.0,23641638.0,25591418.0,14999894.0,14762354.0,7398390.0,8430434.0,23967632.0,18418532.0,17883197.0,12585858.0,31355341.0,19634758.0,21657430.0,16458331.0
Lipid metabolism,Glycerophospholipid metabolism,PAF C18:1 /PC(O-18:1/2:0),1,C28H56NO7P,549.3882,8.59,86288-90-1,ANPPOS,,HMDB11148,28382.57,38783.1,46805.13,32328.05,46402.38,25923.24,22312.12,44252.58,48567.64,24042.27,18543.19,34264.36,32832.12,38287.62,22308.89,33546.72,47897.33,27980.25,27439.72,28668.81,40993.07,27661.39,25411.9,36769.93
Lipid metabolism,Glycerophospholipid metabolism,PC(34:2),1,C42H80NO8P,757.5651,8.44,8002-43-5,ANPPOS,C00157,HMDB08004,146000000.0,113000000.0,96266571.0,110000000.0,91694288.0,119000000.0,138000000.0,93124002.0,87160490.0,115000000.0,139000000.0,83302638.0,108000000.0,126000000.0,156000000.0,96506026.0,83930483.0,118000000.0,139000000.0,88730608.0,97813867.0,127000000.0,131000000.0,86511952.0
Lipid metabolism,Glycerophospholipid metabolism,PC(35:2),1,C43H82NO8P,771.5805,8.35,,ANPPOS,C00157,HMDB08330,1845919.0,1280184.0,1308365.0,1520930.0,1449557.0,1605735.0,1770237.0,1385735.0,1761611.0,1481687.0,1717848.0,1076862.0,1258370.0,1114159.0,1465953.0,1193470.0,1199815.0,1489143.0,1789674.0,1200165.0,1439742.0,1393755.0,1219090.0,1274169.0
Lipid metabolism,Glycerophospholipid metabolism,PC(36:4),1,C44H80NO8P,781.5654,8.17,,ANPPOS,C00157,HMDB07983,65387286.0,40859759.0,69482768.0,48862616.0,54458257.0,43818437.0,60015735.0,63713269.0,48029546.0,42200318.0,62517470.0,62672236.0,54779915.0,62435016.0,71478953.0,56479829.0,45738730.0,41821125.0,58219316.0,57442381.0,49743242.0,44119982.0,56055101.0,65955815.0
Lipid metabolism,Glycerophospholipid metabolism,PC(36:2),1,C44H84NO8P,785.5959,8.29,,ANPPOS,C00157,HMDB08590,26528081.0,29271957.0,19571353.0,26761329.0,24276159.0,35494531.0,21620550.0,20938076.0,24987402.0,30585208.0,22398104.0,17055780.0,22047341.0,22221900.0,20786831.0,19319824.0,24866410.0,28421162.0,29854318.0,19149793.0,26529418.0,33951237.0,28443272.0,18516674.0
Lipid metabolism,Glycerophospholipid metabolism,lysoPC(6:0),1,C14H30NO7P,355.1741,8.91,,ANPPOS,,,9794.37,10194.66,6583.059,13867.16,3982.029,,1662.348,8846.881,9875.821,,13647.11,2437.17,1917.548,,1226.353,10680.87,8325.027,5580.839,2637.585,8245.501,719.4584,1700.154,5347.965,4381.344
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(14:1),1,C22H44NO7P,465.285,8.92,,ANPPOS,,,184745.0,152580.8,172645.9,165178.9,169784.1,173332.5,166092.7,182560.5,176615.5,152403.7,155409.3,168262.2,169194.3,162597.0,89672.19,183677.9,175688.2,150834.4,155553.6,169829.8,177606.4,158206.8,153351.5,168773.9
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(14:0),1,C22H46NO7P,467.3016,10.39,,ANPPOS,,,744753.9,648399.0,475085.6,463986.8,604700.6,567178.7,659845.7,765765.4,436298.7,1118737.0,865973.2,1200233.0,248326.7,204264.7,187893.3,352179.7,329380.2,627040.6,325002.2,618528.8,483288.4,479454.2,793191.1,554345.6
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(P-16:0),1,C24H50NO6P,479.3381,9.88,,ANPPOS,,,371652.2,359687.7,367796.6,458175.8,565608.6,496788.5,386180.4,375496.7,853147.1,697396.0,608710.5,600650.5,420071.5,451784.0,202425.2,271052.7,634172.3,385799.5,408982.8,353041.1,637555.2,353570.5,439221.2,432678.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(15:0),1,C23H48NO7P,481.317,10.29,,ANPPOS,,,354385.8,280348.2,252268.8,303325.5,427817.0,362839.1,455064.0,403506.3,486825.4,638993.5,581183.4,550665.3,187043.9,185930.7,161612.5,206537.7,252366.2,308895.4,278597.4,274440.6,409437.2,270899.8,327973.2,318554.1
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(P-18:1),2,C26H52NO6P,505.3619,9.13,,ANPPOS,,,779968.3,435413.5,955971.7,337838.4,433677.7,555271.3,448385.7,634045.0,410973.0,384515.3,788035.2,536192.0,742174.2,776595.1,879848.7,737848.0,545895.6,514296.0,1126537.0,565696.0,294208.7,645152.2,771313.9,608956.4
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(P-18:0),2,C26H54NO6P,507.3694,10.37,,ANPPOS,,,223919.3,239230.0,320548.8,226937.3,255057.5,283431.1,174906.3,235951.4,451607.8,475276.6,353051.6,456915.6,198273.0,237120.8,88288.72,215060.5,256458.2,187442.2,186589.3,157816.7,292289.3,226520.8,182866.0,240568.4
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(17:0),1,C25H52NO7P,509.3487,10.09,,ANPPOS,,,848622.0,602042.3,626494.4,816156.9,1155981.0,949682.8,981406.6,853547.0,1910306.0,1319202.0,1483636.0,1226941.0,607489.4,546866.0,458811.5,444292.9,855649.8,695995.9,821197.5,659388.2,1149135.0,617196.5,768120.1,889530.2
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:5),1,C28H48NO7P,541.3173,10.04,,ANPPOS,,,103894.6,560321.9,358096.3,361149.2,473567.7,317494.1,116737.8,722721.6,356530.1,453232.6,153777.0,997477.8,181415.2,218185.7,62157.71,237146.5,376100.3,298649.4,214262.3,418796.1,504623.9,231643.4,394316.0,758090.9
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:4),1,C28H50NO7P,543.3338,9.97,,ANPPOS,,,3458197.0,3109992.0,7376518.0,7465635.0,10937478.0,4558978.0,3929296.0,7883214.0,9028246.0,5627844.0,6637552.0,14645371.0,7108353.0,5168524.0,3468813.0,5563374.0,7307142.0,3749821.0,4606399.0,7228210.0,9753380.0,3223261.0,4898160.0,12887195.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:3),1,C28H52NO7P,545.3476,10.0,,ANPPOS,,,1058840.0,985561.5,1390387.0,1627514.0,2237902.0,1515093.0,1018644.0,2007341.0,1929757.0,1671263.0,1557006.0,3219502.0,1248830.0,913696.4,646381.9,1121268.0,1648748.0,1205729.0,1075173.0,1675911.0,2314144.0,1119436.0,1574720.0,2738659.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:2),1,C28H54NO7P,547.3624,9.94,,ANPPOS,,,379095.5,376300.2,394836.5,444378.4,519998.0,466865.7,344807.3,433903.2,481164.5,472357.4,439171.6,511852.3,374396.4,326823.3,273755.1,344503.9,439636.2,374989.2,348216.9,368316.5,534685.8,412514.8,415914.5,483380.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:1),1,C28H56NO7P,549.3775,9.91,,ANPPOS,,,185846.6,208229.4,178883.6,191866.8,246171.1,262876.7,195407.4,187946.5,270837.6,319115.5,254858.7,240180.0,173003.7,192284.5,133991.8,153039.1,224860.2,198802.5,188743.9,160346.2,260220.2,202939.3,189733.4,212973.9
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:0),1,C28H58NO7P,551.3952,9.86,,ANPPOS,,,58011.34,90510.13,59910.79,72686.05,100098.1,135468.8,59769.22,56130.9,105563.5,169057.0,86802.6,75949.53,55693.2,64948.51,26756.63,40628.1,99926.75,100438.7,77404.17,41845.53,121757.5,101270.9,83219.71,67013.95
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:6),1,C30H50NO7P,567.3336,9.9,,ANPPOS,,,546054.2,652476.4,848006.1,918867.1,1214721.0,1261681.0,509226.6,857934.5,1167764.0,1251962.0,733956.5,1994366.0,932517.6,1277345.0,350092.9,594160.1,1041575.0,800264.6,632373.6,679772.7,1195000.0,738526.7,558036.8,1236790.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:5),1,C30H52NO7P,569.3478,9.93,,ANPPOS,,,152887.1,220036.6,281663.0,473545.8,709570.9,346159.9,157146.7,436265.7,625740.2,398078.2,242086.8,802596.5,472179.8,337725.1,115519.2,225610.0,532134.3,246943.1,295221.6,353871.5,704228.9,234789.6,299111.5,634710.2
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:4),1,C30H54NO7P,571.3633,9.89,,ANPPOS,,,54982.09,48321.04,83418.88,145283.1,199516.5,77998.85,60730.57,111775.3,166902.5,96373.19,95807.51,187178.1,135680.3,65352.09,37131.38,70056.0,154758.5,50337.43,85531.1,108014.4,194205.8,52012.11,107672.2,163237.9
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:1),1,C30H60NO7P,577.4078,9.81,,ANPPOS,,,1159.242,13161.43,,2161.33,1272.674,3267.301,962.4254,2440.494,2557.413,4923.623,1234.617,7239.268,1105.584,1071.676,,1031.079,3672.499,1186.464,2282.856,,3294.216,,2053.908,1274.361
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:0),1,C30H62NO7P,579.4262,9.71,,ANPPOS,,,1292.717,8963.12,6823.654,3893.152,8526.486,9056.303,1001.896,2471.686,3610.846,17520.19,2294.953,1156.61,2175.361,4726.8,,1408.711,6341.568,6934.19,1215.111,,11989.07,9704.817,2285.114,1041.739
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(24:0),1,C32H66NO7P,607.457,9.6,,ANPPOS,,,,8569.483,1795.617,1338.548,1443.356,6078.932,,3164.555,1395.929,8230.383,,,,,,1548.854,2003.869,3229.978,,,4600.638,12370.03,1617.595,
Lipid metabolism,Glycerophospholipid metabolism,lysoPC(28:0),1,C36H74NO7P,663.5188,8.7,,ANPPOS,,,6542.468,7422.769,2117.237,6963.35,3440.641,3664.02,9404.314,6710.185,3833.265,2376.935,6306.702,6445.394,5570.777,2053.722,8116.725,6243.256,4295.326,4451.052,17228.08,4015.483,7890.53,5723.196,10266.41,9870.985
Lipid metabolism,Glycerophospholipid metabolism,PC(28:1),1,C36H70NO8P,675.4815,8.64,,ANPPOS,,,27181.58,16888.54,2745.101,9766.467,5587.559,9982.448,18272.06,9988.513,,14066.61,6244.623,5213.563,3743.179,2215.45,3489.212,1673.646,,25471.22,5928.183,22403.62,1426.192,14044.16,25534.08,3187.459
Lipid metabolism,Glycerophospholipid metabolism,PC(28:0),1,C36H72NO8P,677.5004,8.64,,ANPPOS,,,346602.7,287633.1,66975.89,122280.5,87240.32,139675.9,192910.0,151626.6,51920.82,214993.0,122957.4,150142.8,70761.08,70945.65,67848.33,75321.16,53649.09,228892.8,140153.0,201158.0,80662.57,159227.1,250737.7,96371.83
Lipid metabolism,Glycerophospholipid metabolism,PC(30:0)),1,C38H76NO7P,689.536,8.53,,ANPPOS,,,35565.7,26606.1,16985.1,21462.32,15856.46,27682.42,22032.05,26806.55,18249.3,20882.72,18850.02,21070.14,11697.31,14871.32,12534.63,16316.6,12260.21,22038.42,34997.18,17341.51,17900.91,22912.07,26686.44,18628.33
Lipid metabolism,Glycerophospholipid metabolism,PC(29:0)),1,C37H74NO8P,691.5161,8.57,,ANPPOS,,,23638.34,13086.78,2760.777,6046.233,7122.135,13972.3,15916.84,7278.245,560.4678,8341.322,7718.9,6562.641,668.4514,2826.19,1970.866,,740.1569,23229.44,4324.155,10123.9,4233.896,6110.151,8128.599,5336.881
Lipid metabolism,Glycerophospholipid metabolism,PC(30:2),1,C38H72NO8P,701.5016,8.56,,ANPPOS,,,50895.42,59624.26,6737.059,28467.94,13001.09,20331.99,27890.06,21086.36,3121.078,52541.18,20662.0,31411.1,12383.84,10993.57,10411.44,9683.088,4013.33,62230.74,7821.05,65589.39,12282.45,25081.02,30424.9,8185.799
Lipid metabolism,Glycerophospholipid metabolism,PC(30:1),1,C38H74NO8P,703.5164,8.55,,ANPPOS,,,304257.3,181314.9,80067.2,83562.73,80706.9,119445.5,227588.4,163731.4,21848.71,140201.5,115200.0,115671.0,57952.22,43833.85,76113.67,69977.66,29526.18,143605.8,99016.69,213326.8,50889.57,112778.5,341394.2,105111.3
Lipid metabolism,Glycerophospholipid metabolism,PC(30:0),1,C38H76NO8P,705.532,8.56,,ANPPOS,,,1209895.0,975328.3,387910.2,440738.1,400513.8,542284.3,780354.8,810061.2,208577.3,571833.4,462098.0,553237.1,302157.2,344638.5,306767.1,411398.9,210710.6,757159.3,568792.5,684898.5,329202.6,700920.2,1071920.0,543594.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P-32:1),2,C40H78NO7P,715.5517,8.53,,ANPPOS,,,79717.08,112852.8,69818.97,72659.09,61507.39,113911.8,58281.29,55557.93,65704.59,89556.15,59791.38,66016.07,63379.88,63176.24,55305.07,51423.05,66691.6,116955.0,93751.82,41415.38,71056.85,103640.3,70350.28,50282.51
Lipid metabolism,Glycerophospholipid metabolism,PC(P-32:0),2,C40H80NO7P,717.5663,8.53,,ANPPOS,,,287552.4,236779.8,229758.2,191381.3,168558.8,221506.6,238964.7,211926.6,204345.5,194081.5,227341.5,184098.3,205115.1,229358.5,235583.3,216083.5,183796.0,199057.0,344144.7,188105.8,189255.6,256306.2,283041.9,240109.6
Lipid metabolism,Glycerophospholipid metabolism,PC(31:0),1,C39H78NO8P,719.5513,8.49,,ANPPOS,,,176141.2,41963.42,7240.94,22980.41,33675.99,33515.88,71093.7,61949.66,12493.13,28675.51,48866.07,21129.45,5873.574,26228.36,8196.696,22385.21,3093.513,35535.44,26721.55,30270.31,16506.15,25905.08,37337.16,19459.26
Lipid metabolism,Glycerophospholipid metabolism,PC(32:6),1,C40H70NO8P,723.4857,9.03,,ANPPOS,,,575.6518,1501.394,2385.07,3086.115,1986.938,472.8578,2034.221,1762.302,1869.005,423.4908,3317.855,442.6706,1745.531,983.1672,7119.949,1046.201,3450.62,2496.967,3239.107,2414.67,821.0762,1123.979,1582.903,3074.156
Lipid metabolism,Glycerophospholipid metabolism,PC(32:3),1,C40H74NO8P,727.5168,8.51,,ANPPOS,,,111521.3,111609.5,32330.81,61135.83,30023.28,52391.09,74250.15,71568.74,10286.59,74511.53,48800.23,42840.3,10620.88,15904.41,24402.05,38584.6,24941.74,105937.7,26490.66,76767.15,29939.2,45413.8,81919.15,40552.69
Lipid metabolism,Glycerophospholipid metabolism,PC(32:2),1,C40H76NO8P,729.5322,8.49,,ANPPOS,,,2460387.0,2238329.0,1011509.0,1214735.0,997381.7,1699589.0,2168230.0,1609611.0,485975.3,1955889.0,1617430.0,1239514.0,592333.8,745600.7,843045.5,1095722.0,728252.6,2348230.0,1064950.0,1595941.0,846594.1,1751993.0,2169804.0,1095120.0
Lipid metabolism,Glycerophospholipid metabolism,PC(32:1,1,C40H78NO8P,731.5473,8.49,,ANPPOS,,,3845397.0,2059882.0,1952713.0,1303436.0,1387340.0,1943526.0,3310572.0,3509803.0,864040.7,1781426.0,2571974.0,2250345.0,1175090.0,1138870.0,2288074.0,1908229.0,993279.8,1727521.0,2539323.0,2803342.0,1192410.0,2156318.0,6072457.0,2857401.0
Lipid metabolism,Glycerophospholipid metabolism,PC(32:0),1,C40H80NO8P,733.5621,8.52,,ANPPOS,,,1503724.0,1063926.0,1163965.0,859378.8,862284.8,961815.7,1211774.0,1493340.0,822780.9,947204.5,1132143.0,1104108.0,970149.9,1109935.0,1099537.0,1189726.0,794791.9,926817.1,1147520.0,1147746.0,874370.2,1151017.0,1537115.0,1339827.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P-34:3),1,C42H78NO7P,739.5513,8.3,,ANPPOS,,,72129.93,83897.09,89470.57,66192.77,55295.18,90664.18,45721.82,44340.85,60950.97,66421.34,45363.31,69465.9,57138.46,42738.54,36113.25,34156.14,56174.0,79423.37,58046.2,49483.66,60616.07,65958.18,48816.39,29673.48
Lipid metabolism,Glycerophospholipid metabolism,PC(O-34:3),2,C42H80NO7P,741.5677,8.26,,ANPPOS,,,1594381.0,1357235.0,993730.0,1403437.0,1089147.0,1314020.0,1120901.0,800640.8,1285212.0,1294915.0,1246011.0,695916.1,1266341.0,1270129.0,1163354.0,759246.2,1308182.0,1305949.0,1498686.0,782409.1,1096937.0,1494030.0,1237478.0,690909.3
Lipid metabolism,Glycerophospholipid metabolism,PC(P-33:2),1,C41H78NO8P,743.5586,8.39,,ANPPOS,,,62195.8,,,,35148.49,42384.29,321199.8,74175.07,,16879.15,43227.28,10197.94,,8954.515,64703.7,,,11176.75,26465.54,29714.36,,,20707.55,34951.22
Lipid metabolism,Glycerophospholipid metabolism,PC(P-34:1),1,C42H82NO7P,743.5767,8.5,,ANPPOS,,,1387998.0,2324285.0,1476419.0,1462029.0,1089445.0,1693576.0,260008.2,877811.9,1187252.0,1649623.0,1320891.0,874118.8,1443494.0,1108940.0,855900.5,968243.6,1680956.0,1790846.0,1288047.0,594188.2,1994204.0,2168516.0,1379334.0,710498.7
Lipid metabolism,Glycerophospholipid metabolism,PC(34:0),1,C42H84NO7P,745.5906,8.52,,ANPPOS,,,220524.3,757925.5,657928.3,411373.1,189372.0,743341.0,49346.17,244438.3,456974.6,643606.6,237033.7,372650.4,579379.5,811648.5,564980.1,747883.3,540917.1,654495.7,822909.6,428269.7,519244.2,882883.5,309792.0,660822.7
Lipid metabolism,Glycerophospholipid metabolism,PC(34:5),1,C42H74NO8P,751.5169,8.34,,ANPPOS,,,12523.07,101798.3,26895.06,24533.99,23158.74,33810.69,21245.43,68764.38,10164.6,45405.46,21432.78,44361.56,4116.681,11645.59,7345.428,26360.03,21517.28,45926.39,11670.11,51426.52,23058.96,27081.64,46274.56,34747.86
Lipid metabolism,Glycerophospholipid metabolism,PC(34:4),1,C42H76NO8P,753.5326,8.27,,ANPPOS,,,570288.7,521897.2,435856.4,340405.2,371201.8,380706.7,486882.3,644408.5,190408.4,485883.2,407602.0,594882.2,173382.7,227996.1,241534.8,371323.1,271271.4,449738.9,262187.8,595493.7,312883.5,364594.4,552182.4,484682.2
Lipid metabolism,Glycerophospholipid metabolism,PC(34:3),1,C42H78NO8P,755.5479,8.44,,ANPPOS,,,4997006.0,4097865.0,3087142.0,3400323.0,2520329.0,3489399.0,4085857.0,3891221.0,2145553.0,3905846.0,3765825.0,2795935.0,1738590.0,2014753.0,3087399.0,2753207.0,2461345.0,4083833.0,3029555.0,3151629.0,2727456.0,3347256.0,5392296.0,3029944.0
Lipid metabolism,Glycerophospholipid metabolism,PC(34:1),1,C42H82NO8P,759.5779,8.44,,ANPPOS,,,37828505.0,25493349.0,29310377.0,22767289.0,25202565.0,29560437.0,34044382.0,37273244.0,23697153.0,25669185.0,33371667.0,28247577.0,25693553.0,32444403.0,34911376.0,30840829.0,21699824.0,23962491.0,37875636.0,28636059.0,22495097.0,33594994.0,36638091.0,35557642.0
Lipid metabolism,Glycerophospholipid metabolism,PC(O-34:0),2,C42H84NO8P,761.5848,8.45,,ANPPOS,,,2531872.0,1490252.0,2099305.0,1111226.0,1684189.0,1975938.0,2076408.0,2803984.0,1555449.0,1439261.0,2148036.0,2055076.0,1530203.0,2151751.0,2028132.0,2066589.0,1377001.0,1291349.0,2500018.0,1999107.0,1427691.0,2034711.0,2478238.0,2661061.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P-36:1)),2,C44H80NO7P,765.5692,8.05,,ANPPOS,,,5125582.0,3484461.0,3949874.0,3929082.0,3595154.0,3831653.0,3686651.0,2989878.0,3805384.0,3156283.0,3711773.0,2613218.0,4084332.0,3932235.0,3953805.0,2956268.0,3716895.0,3617751.0,4337928.0,3370850.0,3447512.0,3467995.0,3929256.0,2507584.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P-36:3),2,C44H82NO7P,767.5835,8.24,,ANPPOS,,,3909987.0,3212787.0,4770827.0,3368607.0,3187641.0,3295852.0,2803688.0,3307010.0,3432864.0,2703253.0,3008095.0,3560433.0,3593544.0,3310384.0,2882463.0,3446709.0,3570346.0,3388488.0,3413838.0,3269162.0,3442883.0,3145526.0,2838716.0,2914070.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P-36:2),2,C44H84NO7P,769.5957,8.44,,ANPPOS,,,1311655.0,1365446.0,1250406.0,1155564.0,958946.1,1335143.0,898153.0,896950.0,1105438.0,1144481.0,1042246.0,882567.6,1101177.0,1150099.0,915495.8,934943.2,1180085.0,1377432.0,1235996.0,813553.6,1204262.0,1482938.0,1071082.0,772658.8
Lipid metabolism,Glycerophospholipid metabolism,PC(36:8),1,C44H72NO8P,773.5082,8.68,,ANPPOS,,,52314.37,90513.26,105541.4,96022.1,69416.62,80810.19,51343.38,73089.98,96427.1,66592.77,95161.17,81995.7,91557.98,54724.91,57670.44,69189.43,85632.27,75963.88,84235.25,57531.31,72675.83,48619.07,62213.06,67653.85
Lipid metabolism,Glycerophospholipid metabolism,PC(36:7),1,C44H74NO8P,775.5065,8.9,,ANPPOS,,,30497.72,62918.91,72631.1,55069.88,69594.03,50842.21,61528.65,77174.86,66801.07,65038.05,63476.05,74434.26,47963.6,68303.76,58579.3,76597.02,49156.0,69958.38,64642.01,65492.75,83124.91,75331.5,61265.0,73884.98
Lipid metabolism,Glycerophospholipid metabolism,PC(36:6),1,C44H76NO8P,777.5321,8.2,,ANPPOS,,,138198.2,292718.4,154988.7,104235.6,104279.0,179988.2,133719.7,209388.2,71713.33,229360.9,123230.1,204895.9,43183.04,87497.18,57265.36,114439.3,95495.49,191841.3,74659.06,147696.1,121767.2,148275.2,173789.8,142073.9
Lipid metabolism,Glycerophospholipid metabolism,PC(36:5),1,C44H78NO8P,779.5486,8.19,,ANPPOS,,,2789052.0,7904506.0,4525919.0,3216082.0,3393477.0,3929893.0,2757551.0,7505672.0,2810918.0,4557662.0,2777186.0,6039075.0,1800350.0,3244374.0,2013296.0,3029051.0,3602721.0,4183532.0,3565831.0,4480842.0,3841162.0,4075678.0,5772139.0,5296130.0
Lipid metabolism,Glycerophospholipid metabolism,PC(36:3),1,C44H82NO8P,783.5792,8.27,,ANPPOS,,,30315074.0,22636170.0,23460944.0,21991630.0,22491198.0,28460928.0,26754264.0,26594912.0,21120382.0,24797972.0,27580998.0,22898478.0,18676359.0,20383929.0,24162819.0,22571776.0,20396576.0,25128542.0,27097263.0,22203071.0,22781976.0,27421014.0,27071901.0,24045812.0
Lipid metabolism,Glycerophospholipid metabolism,PC(36:1),1,C44H86NO8P,787.6044,8.28,,ANPPOS,,,3663025.0,3697170.0,2751100.0,3422388.0,3378145.0,4804703.0,2930327.0,3250308.0,3474222.0,4149498.0,2962596.0,2436074.0,2971570.0,3118336.0,2553610.0,2861162.0,3280791.0,3716143.0,4252375.0,2668670.0,3507703.0,4573617.0,3636202.0,2883487.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P-38:6),2,C46H80NO7P,789.5679,8.01,,ANPPOS,,,768612.3,784852.2,644267.5,534090.0,449622.7,997874.6,553625.2,462203.8,518039.7,748126.7,491393.7,446641.9,501428.4,781499.0,506060.9,452649.2,504394.2,888651.9,660972.9,429107.1,438140.5,778658.6,563260.0,304569.8
Lipid metabolism,Glycerophospholipid metabolism,PC(P-38:5),2,C46H82NO7P,791.5834,8.0,,ANPPOS,,,2317784.0,2347032.0,1903004.0,1805492.0,1526269.0,2755532.0,1721650.0,1607059.0,1740171.0,2054344.0,1716184.0,1493103.0,1789751.0,2466968.0,1641980.0,1511987.0,1734921.0,2560727.0,2297906.0,1505607.0,1650686.0,2438057.0,1882361.0,1275762.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P38:3),1,C46H86NO7P,795.6056,8.22,,ANPPOS,,,671254.6,674270.6,921139.8,773250.7,404901.8,686367.9,373117.3,452528.4,568868.3,419307.1,336229.2,450189.3,1056565.0,1001980.0,614125.6,910701.9,828175.7,736848.2,661087.7,790435.2,647701.3,826245.0,589260.5,556738.0
Lipid metabolism,Glycerophospholipid metabolism,PC(38:8),1,C46H76NO8P,801.5289,8.16,,ANPPOS,,,9434.115,69211.09,33610.62,22429.23,26920.54,25077.48,18784.86,46430.78,22244.1,33210.69,18091.98,41631.66,11995.79,22380.84,12415.76,20787.02,25710.12,27772.58,20196.14,28915.06,32391.75,27164.56,35284.43,32936.58
Lipid metabolism,Glycerophospholipid metabolism,PC(38:7),1,C46H78NO8P,803.546,8.14,,ANPPOS,,,389946.8,997591.8,609004.8,491574.8,552997.9,638095.0,487056.8,629981.3,448901.0,690073.1,545991.6,629938.1,351301.6,469931.6,441184.4,466384.7,504379.8,605401.5,492177.9,482913.0,544568.0,597304.9,723462.5,540730.4
Lipid metabolism,Glycerophospholipid metabolism,PC(38:3),1,C46H86NO8P,811.6052,8.1,,ANPPOS,,,4325122.0,4118555.0,4339451.0,3664730.0,4346232.0,4519758.0,3320091.0,5411327.0,4943588.0,4432699.0,3545797.0,4403021.0,3674378.0,3730570.0,3031333.0,3742002.0,4774901.0,3857909.0,4463385.0,4272877.0,4621632.0,5049639.0,4226634.0,5103782.0
Lipid metabolism,Glycerophospholipid metabolism,PC(P-40:6),2,C48H84NO7P,817.5988,8.02,,ANPPOS,,,642381.7,811234.8,627914.0,544062.8,426114.0,1093414.0,501762.1,508413.8,511173.8,774091.2,446794.8,510471.1,542129.3,880135.1,463728.0,528859.7,509469.8,968095.9,667645.8,426726.2,471842.2,924796.0,503739.8,396889.9
Lipid metabolism,Glycerophospholipid metabolism,PC(P-40:3),2,C48H90NO7P,823.6383,8.24,,ANPPOS,,,49460.77,29915.56,67390.87,37979.05,22467.63,13510.96,42043.62,38846.96,38981.7,15609.42,44672.35,24819.94,56193.77,51394.81,65063.93,106266.7,45433.65,11819.09,65246.49,57654.05,39951.61,27630.38,47695.27,74475.89
Lipid metabolism,Glycerophospholipid metabolism,PC(40:9),1,C48H78NO8P,827.5449,8.09,,ANPPOS,,,36519.74,162820.5,104396.6,76200.08,88991.25,106708.6,81200.79,114707.4,78153.4,111406.6,80132.69,121185.0,65403.37,115050.2,67743.19,72240.36,79657.03,103868.6,93315.12,80267.88,85041.62,96022.73,105140.2,95393.64
Lipid metabolism,Glycerophospholipid metabolism,PC(P-40:1),2,C48H94NO7P,827.6835,9.16,,ANPPOS,,,19494.43,15642.09,8324.47,11891.67,7662.087,19667.72,9197.471,12815.65,5895.099,15766.63,14295.73,8003.129,4119.765,13680.23,12431.81,12371.37,12304.78,9133.812,16912.88,5155.476,14482.01,14006.04,11008.1,9036.378
